ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Pinnacle Health System at Harrisburg Hospital (PAHH) , PAHH , TX1 , 2016/06/16 , Kidney , 3 , 5 , 27 , 97 , 97 , 166 , NA , NA , NA , NA , NA ,2016,6
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2016/06/16 , Kidney , 2 , 6 , 8 , 95 , 95 , 85 , NA , NA , NA , NA , NA ,2016,6
The Lankenau Hospital (PALH) , PALH , TX1 , 2016/06/16 , Kidney , 1 , 4 , 8 , 58 , 58 , 64 , NA , NA , NA , NA , NA ,2016,6
Lehigh Valley Hospital (PALV) , PALV , TX1 , 2016/06/16 , Kidney , 5 , 12 , 23 , 190 , 190 , 149 , NA , NA , NA , NA , NA ,2016,6
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2016/06/16 , Kidney , 4 , 20 , 39 , 455 , 455 , 291 , NA , NA , NA , NA , NA ,2016,6
St. Christopher's Hospital for Children (PASC) , PASC , TX1 , 2016/06/16 , Kidney , 0 , 0 , NA , 1 , 1 , NA , 0 , 1 , 1 , 2 , 2 ,2016,6
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2016/06/16 , Kidney , 3 , 8 , 20 , 219 , 219 , 167 , NA , NA , NA , NA , NA ,2016,6
Temple University Hospital (PATU) , PATU , TX1 , 2016/06/16 , Kidney , 2 , 7 , 6 , 91 , 91 , 35 , NA , NA , NA , NA , NA ,2016,6
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2016/06/16 , Kidney , 6 , 17 , 32 , 446 , 446 , 400 , NA , NA , NA , NA , NA ,2016,6
VA Pittsburgh Healthcare System (PAVA) , PAVA , TX1 , 2016/06/16 , Kidney , 1 , 5 , 5 , 92 , 92 , 78 , NA , NA , NA , NA , NA ,2016,6
Geisinger Wyoming Valley Medical Ctr (PAWV) , PAWV , TX1 , 2016/06/16 , Kidney , 0 , 1 , 6 , 33 , 33 , 42 , NA , NA , NA , NA , NA ,2016,6
Auxilio Mutuo Hospital (PRSJ) , PRSJ , TX1 , 2016/06/16 , Kidney , 7 , 14 , 13 , 216 , 216 , 196 , 0 , 0 , 0 , 1 , 1 ,2016,6
Rhode Island Hospital (RIRH) , RIRH , TX1 , 2016/06/16 , Kidney , 4 , 6 , 13 , 115 , 115 , 141 , 1 , 1 , 0 , 7 , 7 ,2016,6
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2016/06/16 , Kidney , 9 , 29 , 62 , 418 , 418 , 421 , 0 , 0 , 2 , 25 , 25 ,2016,6
Avera McKennan Hospital (SDMK) , SDMK , TX1 , 2016/06/16 , Kidney , 0 , 1 , 12 , 57 , 57 , 78 , 0 , 0 , 0 , 1 , 1 ,2016,6
Sanford Health/USD Medical Center (SDSV) , SDSV , TX1 , 2016/06/16 , Kidney , 1 , 2 , 3 , 38 , 38 , 34 , 0 , 0 , 0 , 2 , 2 ,2016,6
Erlanger Medical Center (TNEM) , TNEM , TX1 , 2016/06/16 , Kidney , 0 , 2 , 8 , 34 , 34 , 30 , NA , NA , NA , NA , NA ,2016,6
Johnson City Medical Center Hospital (TNJC) , TNJC , TX1 , 2016/06/16 , Kidney , NA , NA , 10 , NA , NA , 46 , NA , NA , 0 , NA , NA ,2016,6
Le Bonheur Children's Medical Center (TNLB) , TNLB , TX1 , 2016/06/16 , Kidney , NA , NA , 1 , NA , NA , 1 , 2 , 3 , 2 , 15 , 15 ,2016,6
Methodist University Hospital (TNMH) , TNMH , TX1 , 2016/06/16 , Kidney , 6 , 11 , 34 , 273 , 273 , 244 , NA , NA , 0 , NA , NA ,2016,6
Centennial Medical Center (TNPV) , TNPV , TX1 , 2016/06/16 , Kidney , 2 , 12 , 14 , 100 , 100 , 90 , NA , NA , NA , NA , NA ,2016,6
Saint Thomas Hospital (TNST) , TNST , TX1 , 2016/06/16 , Kidney , 1 , 4 , 4 , 52 , 52 , 34 , NA , NA , NA , NA , NA ,2016,6
University of Tennessee Medical Center at Knoxville (TNUK) , TNUK , TX1 , 2016/06/16 , Kidney , 0 , 4 , 14 , 103 , 103 , 101 , 0 , 0 , 1 , 3 , 3 ,2016,6
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2016/06/16 , Kidney , 7 , 23 , 39 , 462 , 462 , 400 , 0 , 1 , 2 , 21 , 21 ,2016,6
Nashville Veterans Administration Hospital (TNVU) , TNVU , VA1 , 2016/06/16 , Kidney , 0 , 3 , 5 , 52 , 52 , 68 , NA , NA , NA , NA , NA ,2016,6
Baylor All Saints Medical Center (TXAS) , TXAS , TX1 , 2016/06/16 , Kidney , 3 , 12 , 34 , 190 , 190 , 237 , NA , NA , 0 , NA , NA ,2016,6
"University Hospital, University of Texas Health Science Center (TXBC) ", TXBC , TX1 , 2016/06/16 , Kidney , 3 , 7 , 17 , 173 , 173 , 122 , 1 , 1 , 0 , 40 , 40 ,2016,6
Cook Children's Medical Center (TXCF) , TXCF , TX1 , 2016/06/16 , Kidney , NA , NA , 0 , NA , NA , 3 , 0 , 1 , 3 , 11 , 11 ,2016,6
Children's Medical Center of Dallas (TXCM) , TXCM , TX1 , 2016/06/16 , Kidney , 0 , 0 , 3 , 5 , 5 , 12 , 0 , 0 , 5 , 33 , 33 ,2016,6
Driscoll Children's Hospital (TXDC) , TXDC , TX1 , 2016/06/16 , Kidney , 0 , 0 , 1 , 1 , 1 , 4 , 0 , 1 , 3 , 20 , 20 ,2016,6
North Austin Medical Center (TXDM) , TXDM , TX1 , 2016/06/16 , Kidney , 4 , 4 , 8 , 67 , 67 , 84 , NA , NA , NA , NA , NA ,2016,6
Texas Health Harris Methodist Fort Worth Hospital (TXFW) , TXFW , TX1 , 2016/06/16 , Kidney , NA , NA , 6 , NA , NA , 37 , NA , NA , NA , NA , NA ,2016,6
Medical City Dallas Hospital (TXHD) , TXHD , TX1 , 2016/06/16 , Kidney , 0 , 0 , 9 , 73 , 73 , 75 , 0 , 0 , 1 , 5 , 5 ,2016,6
"Memorial Hermann Hospital, University of Texas at Houston (TXHH) ", TXHH , TX1 , 2016/06/16 , Kidney , 1 , 7 , 21 , 159 , 159 , 112 , 0 , 1 , 1 , 18 , 18 ,2016,6
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI) , TXHI , TX1 , 2016/06/16 , Kidney , 5 , 6 , 41 , 191 , 191 , 219 , NA , NA , NA , NA , NA ,2016,6
Methodist Specialty and Transplant Hospital (TXHS) , TXHS , TX1 , 2016/06/16 , Kidney , 14 , 53 , 52 , 704 , 704 , 553 , 0 , 0 , 1 , 2 , 2 ,2016,6
University of Texas Medical Branch at Galveston (TXJS) , TXJS , TX1 , 2016/06/16 , Kidney , 0 , 4 , 16 , 86 , 86 , 109 , NA , NA , NA , NA , NA ,2016,6
University Medical Center (TXLG) , TXLG , TX1 , 2016/06/16 , Kidney , NA , NA , 4 , NA , NA , 23 , NA , NA , NA , NA , NA ,2016,6
Las Palmas Medical Center (TXLP) , TXLP , TX1 , 2016/06/16 , Kidney , 2 , 4 , 4 , 51 , 51 , 21 , NA , NA , NA , NA , NA ,2016,6
McAllen Medical Center (TXMA) , TXMA , TX1 , 2016/06/16 , Kidney , 4 , 4 , 12 , 32 , 32 , 44 , NA , NA , NA , NA , NA ,2016,6
Methodist Dallas Medical Center (TXMC) , TXMC , TX1 , 2016/06/16 , Kidney , 1 , 1 , 13 , 129 , 129 , 126 , NA , NA , NA , NA , NA ,2016,6
The Methodist Hospital (TXMH) , TXMH , TX1 , 2016/06/16 , Kidney , 8 , 23 , 52 , 431 , 431 , 462 , NA , NA , NA , NA , NA ,2016,6
Plaza Medical Center of Fort Worth (TXPL) , TXPL , TX1 , 2016/06/16 , Kidney , 0 , 0 , 0 , 77 , 77 , 2 , NA , NA , NA , NA , NA ,2016,6
Parkland Health and Hospital System (TXPM) , TXPM , TX1 , 2016/06/16 , Kidney , 0 , 2 , 7 , 53 , 53 , 49 , NA , NA , NA , NA , NA ,2016,6
Christus Santa Rosa Hospital Medical Center (TXRM) , TXRM , TX1 , 2016/06/16 , Kidney , 1 , 3 , 17 , 40 , 40 , 87 , 0 , 0 , 2 , 4 , 4 ,2016,6
UT Southwestern Medical Center/ (TXSP) , TXSP , TX1 , 2016/06/16 , Kidney , 2 , 6 , 8 , 110 , 110 , 89 , NA , NA , NA , NA , NA ,2016,6
Scott and White Memorial Hospital (TXSW) , TXSW , TX1 , 2016/06/16 , Kidney , 5 , 8 , 9 , 103 , 103 , 64 , 0 , 0 , NA , 2 , 2 ,2016,6
Texas Children's Hospital (TXTC) , TXTC , TX1 , 2016/06/16 , Kidney , 0 , 1 , 0 , 11 , 11 , 15 , 0 , 1 , 1 , 42 , 42 ,2016,6
Baylor University Medical Center (TXTX) , TXTX , TX1 , 2016/06/16 , Kidney , 7 , 14 , 27 , 256 , 256 , 236 , NA , NA , 0 , NA , NA ,2016,6
East Texas Medical Center (TXTY) , TXTY , TX1 , 2016/06/16 , Kidney , 1 , 10 , 10 , 122 , 122 , 117 , NA , NA , NA , NA , NA ,2016,6
Michael E. DeBakey VA Medical Center (TXVA) , TXVA , TX1 , 2016/06/16 , Kidney , 0 , 0 , NA , 4 , 4 , NA , NA , NA , NA , NA , NA ,2016,6
Intermountain Medical Center (UTLD) , UTLD , TX1 , 2016/06/16 , Kidney , 2 , 10 , 22 , 222 , 222 , 221 , NA , NA , NA , NA , NA ,2016,6
University of Utah Medical Center (UTMC) , UTMC , TX1 , 2016/06/16 , Kidney , 1 , 1 , 15 , 218 , 218 , 149 , NA , NA , NA , NA , NA ,2016,6
Primary Children's Hospital (UTPC) , UTPC , TX1 , 2016/06/16 , Kidney , 0 , 0 , 2 , 7 , 7 , 6 , 0 , 0 , 2 , 28 , 28 ,2016,6
Children's Hospital of the King's Daughters (VACH) , VACH , TX1 , 2016/06/16 , Kidney , 0 , 0 , 0 , 2 , 2 , 1 , 0 , 0 , 0 , 10 , 10 ,2016,6
Inova Fairfax Hospital (VAFH) , VAFH , TX1 , 2016/06/16 , Kidney , 6 , 16 , 31 , 229 , 229 , 259 , 0 , 0 , 1 , 6 , 6 ,2016,6
Henrico Doctors' Hospital (VAHD) , VAHD , TX1 , 2016/06/16 , Kidney , 1 , 2 , 16 , 69 , 69 , 127 , NA , NA , NA , NA , NA ,2016,6
Medical College of Virginia Hospitals (VAMC) , VAMC , TX1 , 2016/06/16 , Kidney , 8 , 15 , 46 , 312 , 312 , 318 , 0 , 0 , 1 , 11 , 11 ,2016,6
Sentara Norfolk General Hospital (VANG) , VANG , TX1 , 2016/06/16 , Kidney , 1 , 3 , 13 , 135 , 135 , 139 , NA , NA , NA , NA , NA ,2016,6
University of Virginia Health Sciences Center (VAUV) , VAUV , TX1 , 2016/06/16 , Kidney , 4 , 7 , 14 , 153 , 153 , 159 , 0 , 0 , 0 , 11 , 11 ,2016,6
The University of Vermont Medical Center (VTMC) , VTMC , TX1 , 2016/06/16 , Kidney , 1 , 3 , 9 , 62 , 62 , 65 , 0 , 0 , 0 , 1 , 1 ,2016,6
Seattle Children's Hospital (WACH) , WACH , TX1 , 2016/06/16 , Kidney , 1 , 1 , 1 , 4 , 4 , 7 , 0 , 1 , 1 , 41 , 41 ,2016,6
Providence Sacred Heart Medical Center & Children's Hospital (WASH) , WASH , TX1 , 2016/06/16 , Kidney , 0 , 1 , 7 , 124 , 124 , 125 , NA , NA , NA , NA , NA ,2016,6
Swedish Medical Center (WASM) , WASM , TX1 , 2016/06/16 , Kidney , 2 , 5 , 15 , 223 , 223 , 211 , 0 , 0 , NA , 2 , 2 ,2016,6
University of Washington Medical Center (WAUW) , WAUW , TX1 , 2016/06/16 , Kidney , 1 , 4 , 15 , 302 , 302 , 260 , NA , NA , NA , NA , NA ,2016,6
Virginia Mason Medical Center (WAVM) , WAVM , TX1 , 2016/06/16 , Kidney , 2 , 8 , 27 , 263 , 263 , 234 , NA , NA , NA , NA , NA ,2016,6
Children's Hospital of Wisconsin (WICH) , WICH , TX1 , 2016/06/16 , Kidney , 0 , 0 , 2 , 4 , 4 , 6 , 0 , 0 , 0 , 11 , 11 ,2016,6
Froedtert Memorial Lutheran Hospital (WISE) , WISE , TX1 , 2016/06/16 , Kidney , 2 , 8 , 18 , 184 , 184 , 205 , NA , NA , NA , NA , NA ,2016,6
Aurora St. Luke's Medical Center (WISL) , WISL , TX1 , 2016/06/16 , Kidney , 2 , 6 , 12 , 71 , 71 , 64 , NA , NA , NA , NA , NA ,2016,6
University of Wisconsin Hospital and Clinics (WIUW) , WIUW , TX1 , 2016/06/16 , Kidney , 8 , 26 , 74 , 617 , 617 , 623 , 0 , 0 , 0 , 6 , 6 ,2016,6
Charleston Area Medical Center (WVCA) , WVCA , TX1 , 2016/06/16 , Kidney , 2 , 4 , 11 , 92 , 92 , 99 , 0 , 0 , 1 , 2 , 2 ,2016,6
Children's of Alabama (ALCH) , ALCH , TX1 , 2014/06/17 , Kidney ,0,0,0,0,0,0, 0 , 0 ,0, 4 , 4 ,2014,6
University of Alabama Hospital (ALUA) , ALUA , TX1 , 2014/06/17 , Kidney , 8 , 27 , 82 , 503 , 503 , 584 , 3 , 4 , 8 , 47 , 47 ,2014,6
Baptist Medical Center (ARBH) , ARBH , TX1 , 2014/06/17 , Kidney , 1 , 2 , 12 , 85 , 85 , 90 , 0 , 0 ,0, 1 , 1 ,2014,6
Arkansas Children's Hospital (ARCH) , ARCH , TX1 , 2014/06/17 , Kidney ,0,0, 0 ,0,0, 2 , 1 , 1 , 2 , 13 , 13 ,2014,6
UAMS Medical Center (ARUA) , ARUA , TX1 , 2014/06/17 , Kidney , 3 , 8 , 19 , 148 , 148 , 149 ,0,0,0,0,0,2014,6
Phoenix Children's Hospital (AZCH) , AZCH , TX1 , 2014/06/17 , Kidney ,0,0, 0 ,0,0, 2 , 0 , 0 , 1 , 24 , 24 ,2014,6
Banner Good Samaritan Medical Center (AZGS) , AZGS , TX1 , 2014/06/17 , Kidney , 2 , 11 , 31 , 274 , 274 , 266 , 0 , 0 ,0, 4 , 4 ,2014,6
Mayo Clinic Hospital (AZMC) , AZMC , TX1 , 2014/06/17 , Kidney , 8 , 18 , 49 , 551 , 551 , 430 ,0,0, 0 ,0,0,2014,6
"University Medical Center, Univ of Arizona (AZUA) ", AZUA , TX1 , 2014/06/17 , Kidney , 4 , 6 , 26 , 159 , 159 , 182 , 0 , 0 , 0 , 6 , 6 ,2014,6
Rady Children's Hospital and Health Center (CACH) , CACH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 0 , 7 , 7 , 5 , 0 , 0 , 3 , 19 , 19 ,2014,6
Childrens Hospital Los Angeles (CACL) , CACL , TX1 , 2014/06/17 , Kidney , 0 , 0 , 2 , 3 , 3 , 10 , 1 , 1 , 1 , 35 , 35 ,2014,6
Cedars-Sinai Medical Center (CACS) , CACS , TX1 , 2014/06/17 , Kidney , 8 , 20 , 49 , 389 , 389 , 305 , 0 , 0 , 3 , 21 , 21 ,2014,6
Scripps Green Hospital (CAGH) , CAGH , TX1 , 2014/06/17 , Kidney , 1 , 3 , 8 , 124 , 124 , 91 ,0,0,0,0,0,2014,6
University of California Irvine Medical Center (CAIM) , CAIM , TX1 , 2014/06/17 , Kidney , 3 , 7 , 18 , 108 , 108 , 90 , 0 , 0 , 1 , 1 , 1 ,2014,6
Harbor UCLA Medical Center (CALA) , CALA , TX1 , 2014/06/17 , Kidney , 0 , 0 , 5 , 46 , 46 , 62 ,0,0,0,0,0,2014,6
Loma Linda University Medical Center (CALL) , CALL , TX1 , 2014/06/17 , Kidney , 5 , 11 , 30 , 279 , 279 , 233 , 0 , 2 , 3 , 25 , 25 ,2014,6
Lucile Salter Packard Children's Hospital at Stanford (CAPC) , CAPC , TX1 , 2014/06/17 , Kidney , 0 , 0 , 1 , 7 , 7 , 17 , 0 , 0 , 5 , 65 , 65 ,2014,6
California Pacific Medical Center (CAPM) , CAPM , TX1 , 2014/06/17 , Kidney , 2 , 13 , 41 , 456 , 456 , 439 , 0 , 0 ,0, 1 , 1 ,2014,6
Riverside Community Hospital (CARC) , CARC , TX1 , 2014/06/17 , Kidney , 3 , 4 , 10 , 71 , 71 , 56 ,0,0,0,0,0,2014,6
Arrowhead Regional Medical Center (CASB) , CASB , TX1 , 2014/06/17 , Kidney ,0,0, 0 ,0,0, 4 ,0,0,0,0,0,2014,6
University of California San Diego Medical Center (CASD) , CASD , TX1 , 2014/06/17 , Kidney , 1 , 5 , 28 , 181 , 181 , 241 ,0,0,0,0,0,2014,6
University of California San Francisco Medical Center (CASF) , CASF , TX1 , 2014/06/17 , Kidney , 14 , 41 , 55 , 775 , 775 , 739 , 0 , 0 , 7 , 43 , 43 ,2014,6
Sutter Memorial Hospital (CASG) , CASG , TX1 , 2014/06/17 , Kidney , 2 , 5 , 7 , 51 , 51 , 38 ,0,0,0,0,0,2014,6
Sharp Memorial Hospital (CASH) , CASH , TX1 , 2014/06/17 , Kidney , 7 , 10 , 20 , 189 , 189 , 205 ,0,0,0,0,0,2014,6
Saint Joseph Hospital (CASJ) , CASJ , TX1 , 2014/06/17 , Kidney , 0 , 1 , 2 , 46 , 46 , 77 , 0 , 0 ,0, 1 , 1 ,2014,6
University of California Davis Medical Center (CASM) , CASM , TX1 , 2014/06/17 , Kidney , 24 , 43 , 42 , 701 , 701 , 381 , 0 , 0 , 0 , 16 , 16 ,2014,6
Stanford University Medical Center (CASU) , CASU , TX1 , 2014/06/17 , Kidney , 2 , 7 , 14 , 208 , 208 , 211 ,0,0,0,0,0,2014,6
St. Vincent Medical Center (CASV) , CASV , TX1 , 2014/06/17 , Kidney , 2 , 5 , 24 , 145 , 145 , 182 ,0,0,0,0,0,2014,6
University of California at Los Angeles Medical Center (CAUC) , CAUC , TX1 , 2014/06/17 , Kidney , 11 , 25 , 53 , 639 , 639 , 645 , 1 , 1 , 2 , 42 , 42 ,2014,6
Keck Hospital of USC (CAUH) , CAUH , TX1 , 2014/06/17 , Kidney , 1 , 9 , 18 , 243 , 243 , 190 ,0,0,0,0,0,2014,6
Western Medical Center (CAWM) , CAWM , TX1 , 2014/06/17 , Kidney , 0 , 0 , 5 , 4 , 4 , 33 ,0,0,0,0,0,2014,6
Children's Hospital Colorado (COCH) , COCH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 0 , 3 , 3 , 2 , 0 , 0 , 0 , 24 , 24 ,2014,6
Centura Porter Adventist Hospital (COPM) , COPM , TX1 , 2014/06/17 , Kidney , 2 , 10 , 19 , 184 , 184 , 186 ,0,0,0,0,0,2014,6
Presbyterian/St Lukes Medical Center (COSL) , COSL , TX1 , 2014/06/17 , Kidney , 2 , 8 , 17 , 131 , 131 , 123 , 0 , 0 ,0, 1 , 1 ,2014,6
University of Colorado Hospital/Health Science Center (COUC) , COUC , TX1 , 2014/06/17 , Kidney , 4 , 15 , 48 , 315 , 315 , 338 , 0 , 0 , 1 , 1 , 1 ,2014,6
Hartford Hospital (CTHH) , CTHH , TX1 , 2014/06/17 , Kidney , 3 , 4 , 16 , 110 , 110 , 128 , 1 , 1 , 0 , 5 , 5 ,2014,6
Yale New Haven Hospital (CTYN) , CTYN , TX1 , 2014/06/17 , Kidney , 5 , 9 , 30 , 261 , 261 , 242 , 0 , 0 , 0 , 3 , 3 ,2014,6
Children's National Medical Center (DCCH) , DCCH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 1 , 6 , 6 , 5 , 0 , 1 , 2 , 23 , 23 ,2014,6
Georgetown University Medical Center (DCGU) , DCGU , TX1 , 2014/06/17 , Kidney , 3 , 6 , 21 , 141 , 141 , 140 , 0 , 0 , 0 , 1 , 1 ,2014,6
Howard University Hospital (DCHU) , DCHU , TX1 , 2014/06/17 , Kidney ,0,0, 5 ,0,0, 17 ,0,0,0,0,0,2014,6
Washington Hospital Center (DCWH) , DCWH , TX1 , 2014/06/17 , Kidney , 5 , 23 , 36 , 200 , 200 , 297 ,0,0,0,0,0,2014,6
Walter Reed National Military Medical Center at Bethesda (DCWR) , DCWR , TX1 , 2014/06/17 , Kidney , 2 , 3 , 7 , 66 , 66 , 58 ,0,0,0,0,0,2014,6
Alfred I DuPont Hospital for Children (DEAI) , DEAI , TX1 , 2014/06/17 , Kidney ,0,0, 0 ,0,0, 1 , 0 , 0 , 1 , 7 , 7 ,2014,6
Christiana Care Health Services (DECC) , DECC , TX1 , 2014/06/17 , Kidney , 1 , 3 , 8 , 80 , 80 , 48 ,0,0,0,0,0,2014,6
Florida Hospital Medical Center (FLFH) , FLFH , TX1 , 2014/06/17 , Kidney , 3 , 15 , 44 , 392 , 392 , 396 , 1 , 1 , 0 , 6 , 6 ,2014,6
Gulf Coast Medical Center (FLFR) , FLFR , TX1 , 2014/06/17 , Kidney , 3 , 3 , 12 , 90 , 90 , 99 ,0,0,0,0,0,2014,6
Halifax Medical Center (FLHM) , FLHM , TX1 , 2014/06/17 , Kidney , 1 , 1 , 6 , 40 , 40 , 24 ,0,0,0,0,0,2014,6
Jackson Memorial Hospital University of Miami School of Medicine (FLJM) , FLJM , TX1 , 2014/06/17 , Kidney , 11 , 40 , 73 , 617 , 617 , 582 , 0 , 0 , 4 , 19 , 19 ,2014,6
Shands Jacksonville (FLJT) , FLJT , TX1 , 2014/06/17 , Kidney ,0,0, 17 ,0,0, 82 ,0,0, 2 ,0,0,2014,6
Mayo Clinic Florida (FLSL) , FLSL , TX1 , 2014/06/17 , Kidney , 6 , 19 , 21 , 329 , 329 , 230 ,0,0,0,0,0,2014,6
Tampa General Hospital (FLTG) , FLTG , TX1 , 2014/06/17 , Kidney , 7 , 19 , 50 , 480 , 480 , 469 , 1 , 1 , 6 , 30 , 30 ,2014,6
Shands Hospital at The University of Florida (FLUF) , FLUF , TX1 , 2014/06/17 , Kidney , 9 , 21 , 55 , 256 , 256 , 366 , 0 , 1 , 4 , 14 , 14 ,2014,6
Children's Healthcare of Atlanta at Egleston (GAEH) , GAEH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 0 , 7 , 7 , 6 , 0 , 0 , 4 , 62 , 62 ,2014,6
Emory University Hospital (GAEM) , GAEM , TX1 , 2014/06/17 , Kidney , 8 , 21 , 36 , 517 , 517 , 393 , 0 , 0 ,0, 1 , 1 ,2014,6
Georgia Health Sciences Medical Center (GAMC) , GAMC , TX1 , 2014/06/17 , Kidney , 2 , 10 , 19 , 165 , 165 , 180 , 0 , 0 , 3 , 5 , 5 ,2014,6
Piedmont Hospital (GAPH) , GAPH , TX1 , 2014/06/17 , Kidney , 2 , 10 , 21 , 350 , 350 , 306 ,0,0,0,0,0,2014,6
The Queen's Medical Center (HIQM) , HIQM , TX1 , 2014/06/17 , Kidney , 0 , 0 ,0, 33 , 33 ,0,0,0,0,0,0,2014,6
Hawaii Medical Center East (HISF) , HISF , TX1 , 2014/06/17 , Kidney , 1 , 2 , 9 , 40 , 40 , 99 ,0,0, 0 ,0,0,2014,6
Iowa Methodist Medical Center (IAIM) , IAIM , TX1 , 2014/06/17 , Kidney , 2 , 3 , 6 , 86 , 86 , 48 ,0,0, 0 ,0,0,2014,6
University of Iowa Hospitals and Clinics (IAIV) , IAIV , TX1 , 2014/06/17 , Kidney , 1 , 8 , 21 , 180 , 180 , 145 , 0 , 0 , 6 , 7 , 7 ,2014,6
Iowa City VA Medical Center (IAIV) , IAIV , VA1 , 2014/06/17 , Kidney , 2 , 4 , 9 , 86 , 86 , 67 ,0,0,0,0,0,2014,6
Mercy Medical Center-Des Moines (IAMH) , IAMH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 6 , 61 , 61 , 52 ,0,0, 0 ,0,0,2014,6
Advocate Christ Medical Center (ILCH) , ILCH , TX1 , 2014/06/17 , Kidney , 0 , 1 , 0 , 10 , 10 , 1 ,0,0,0,0,0,2014,6
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM) , ILCM , TX1 , 2014/06/17 , Kidney , 0 , 0 , 0 , 3 , 3 , 7 , 1 , 2 , 3 , 36 , 36 ,2014,6
Loyola University Medical Center (ILLU) , ILLU , TX1 , 2014/06/17 , Kidney , 7 , 15 , 29 , 160 , 160 , 166 , 0 , 0 , 2 , 3 , 3 ,2014,6
Memorial Medical Center (ILMM) , ILMM , TX1 , 2014/06/17 , Kidney , 1 , 4 , 5 , 73 , 73 , 29 ,0,0,0,0,0,2014,6
Northwestern Memorial Hospital (ILNM) , ILNM , TX1 , 2014/06/17 , Kidney , 7 , 36 , 85 , 541 , 541 , 632 ,0,0, 0 ,0,0,2014,6
Rush University Medical Center (ILPL) , ILPL , TX1 , 2014/06/17 , Kidney , 6 , 12 , 44 , 173 , 173 , 256 , 0 , 0 , 0 , 6 , 6 ,2014,6
OSF Saint Francis Medical Center (ILSF) , ILSF , TX1 , 2014/06/17 , Kidney , 1 , 2 , 13 , 114 , 114 , 124 , 0 , 0 , 0 , 3 , 3 ,2014,6
University of Chicago Medical Center (ILUC) , ILUC , TX1 , 2014/06/17 , Kidney , 1 , 3 , 23 , 124 , 124 , 169 , 1 , 1 , 0 , 6 , 6 ,2014,6
University of Illinois Medical Center (ILUI) , ILUI , TX1 , 2014/06/17 , Kidney , 9 , 21 , 41 , 273 , 273 , 286 , 1 , 2 , 5 , 20 , 20 ,2014,6
Indiana University Health (INIM) , INIM , TX1 , 2014/06/17 , Kidney , 1 , 11 , 64 , 452 , 452 , 506 , 1 , 1 , 5 , 37 , 37 ,2014,6
Lutheran Hospital of Fort Wayne (INLH) , INLH , TX1 , 2014/06/17 , Kidney , 2 , 3 , 7 , 81 , 81 , 59 ,0,0,0,0,0,2014,6
St Vincent Hospital and Health Care Center (INSV) , INSV , TX1 , 2014/06/17 , Kidney , 4 , 9 , 6 , 125 , 125 , 68 , 0 , 0 , 0 , 1 , 1 ,2014,6
"Via Christi Hospitals Wichita, Inc. (KSFW) ", KSFW , TX1 , 2014/06/17 , Kidney , 4 , 7 , 12 , 51 , 51 , 83 , 0 , 0 , 2 , 3 , 3 ,2014,6
University of Kansas Hospital (KSUK) , KSUK , TX1 , 2014/06/17 , Kidney , 5 , 13 , 36 , 236 , 236 , 236 , 0 , 0 , 0 , 1 , 1 ,2014,6
Jewish Hospital (KYJH) , KYJH , TX1 , 2014/06/17 , Kidney , 3 , 9 , 32 , 153 , 153 , 213 ,0,0,0,0,0,2014,6
Kosair Children's Hospital (KYKC) , KYKC , TX1 , 2014/06/17 , Kidney ,0,0, 0 ,0,0, 1 , 0 , 0 , 1 , 8 , 8 ,2014,6
University of Kentucky Medical Center (KYUK) , KYUK , TX1 , 2014/06/17 , Kidney , 2 , 12 , 28 , 185 , 185 , 180 , 0 , 0 , 0 , 4 , 4 ,2014,6
Children's Hospital (LACH) , LACH , TX1 , 2014/06/17 , Kidney , 0 , 0 , 0 , 4 , 4 , 2 , 0 , 0 , 2 , 24 , 24 ,2014,6
University Medical Center (LAMC) , LAMC , TX1 , 2014/06/17 , Kidney ,0,0, 1 ,0,0, 11 ,0,0,0,0,0,2014,6
Ochsner Foundation Hospital (LAOF) , LAOF , TX1 , 2014/06/17 , Kidney , 4 , 12 , 22 , 258 , 258 , 245 , 0 , 0 , 2 , 2 , 2 ,2014,6
Tulane Medical Center (LATU) , LATU , TX1 , 2014/06/17 , Kidney , 2 , 7 , 62 , 176 , 176 , 274 ,0,0, 3 ,0,0,2014,6
