ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,RCC_A10_C,RCC_A17_C,RCC_A2_C,RCC_A34_C,RC_A49_C,RCC_A64_C,RCC_A65P_C,RCC_AU_C,RCC_BAB_C,RCC_BA_C,RCC_BB_C,RCC_BO_C,RCC_BMI20_C,RCC_BMI25_C,RCC_BMI30_C,RCC_BMI31P_C,RCC_BMINR_C,RCC_BU_C,RCC_GF_C,RCC_GM_C,RCC_GU_C,RCC_ICU_C,RCC_HOSPNR_C,RCC_HOSP_C,RCC_PTXN_C,RCC_PTXU_C,RCC_PTXY_C,RCC_TINA_R,D_OR_L,YEAR,MONTH
Tampa General Hospital (FLTG),FLTG,TX1,2022-07-06 19:00:00,LU,0,0,0,6.25,8.3333333333,,,4.1666666667,43.75,10.416666667,41.666666667,8.3333333333,37.5,37.5,,0,0,37.5,62.5,0,29.166666667,0,25,97.916666667,0,2.0833333333,45.833333333,37.5,D,2022,5
UF Health Shands Hospital (FLUF),FLUF,TX1,2022-07-06 19:00:00,LU,0,0,0,2.9411764706,22.058823529,,,5.8823529412,33.823529412,10.294117647,50,8.8235294118,36.764705882,48.529411765,,0,0,29.411764706,70.588235294,0,58.823529412,0,2.9411764706,98.529411765,0,1.4705882353,38.235294118,51.470588235,D,2022,5
Emory University Hospital (GAEM),GAEM,TX1,2022-07-06 19:00:00,LU,0,0,0,0,0,,,7.1428571429,28.571428571,7.1428571429,57.142857143,14.285714286,21.428571429,64.285714286,,0,0,28.571428571,71.428571429,0,42.857142857,0,0,100,0,0,57.142857143,71.428571429,D,2022,5
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2022-07-06 19:00:00,LU,0,0,0,0,33.333333333,,,0,33.333333333,33.333333333,33.333333333,33.333333333,33.333333333,0,,0,0,66.666666667,33.333333333,0,0,0,0,100,0,0,100,66.666666667,D,2022,5
Integris Baptist Medical Center (OKBC),OKBC,TX1,2022-07-06 19:00:00,LU,0,0,0,30.769230769,15.384615385,,,0,69.230769231,0,30.769230769,15.384615385,53.846153846,15.384615385,,0,0,46.153846154,53.846153846,0,7.6923076923,0,30.769230769,84.615384615,0,15.384615385,61.538461538,7.6923076923,D,2022,5
"University Hospital, University of Texas Health Science Center (TXBC)",TXBC,TX1,2022-07-06 19:00:00,LU,0,0,0,0,18.181818182,,,0,50,9.0909090909,40.909090909,4.5454545455,31.818181818,22.727272727,,0,0,36.363636364,63.636363636,0,13.636363636,0,9.0909090909,100,0,0,77.272727273,40.909090909,D,2022,5
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2022-07-06 19:00:00,LU,0,0,0,5,15,,,0,50,15,35,15,45,25,,0,0,40,60,0,30,0,35,100,0,0,35,50,D,2022,5
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2022-07-06 19:00:00,LU,0,1.4084507042,0,9.8591549296,18.309859155,,,2.8169014085,30.985915493,8.4507042254,57.746478873,16.901408451,36.61971831,32.394366197,,0,0,43.661971831,56.338028169,0,16.901408451,0,7.0422535211,95.774647887,0,4.2253521127,76.056338028,38.028169014,D,2022,5
Houston Methodist Hospital (TXMH),TXMH,TX1,2022-07-06 19:00:00,LU,0,0,0,7.0422535211,18.309859155,,,2.8169014085,38.028169014,14.084507042,45.070422535,14.084507042,39.436619718,26.76056338,,0,0,29.577464789,70.422535211,0,32.394366197,0,15.492957746,100,0,0,52.112676056,38.028169014,D,2022,5
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2022-07-06 19:00:00,LU,0,0,0,0,7.2727272727,,,1.8181818182,38.181818182,14.545454545,45.454545455,10.909090909,43.636363636,36.363636364,,0,0,30.909090909,69.090909091,0,12.727272727,0,1.8181818182,98.181818182,0,1.8181818182,85.454545455,47.272727273,D,2022,5
Texas Children's Hospital (TXTC),TXTC,TX1,2022-07-06 19:00:00,LU,25,25,37.5,12.5,0,,,0,25,25,50,62.5,0,37.5,,0,0,62.5,37.5,0,75,0,0,100,0,0,25,0,D,2022,5
Baylor University Medical Center (TXTX),TXTX,TX1,2022-07-06 19:00:00,LU,0,0,0,4.347826087,13.043478261,,,0,34.782608696,8.6956521739,56.52173913,13.043478261,39.130434783,26.086956522,,0,0,43.47826087,56.52173913,0,0,0,26.086956522,95.652173913,0,4.347826087,73.913043478,52.173913043,D,2022,5
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2022-07-06 19:00:00,LU,0,0,0,3.0927835052,9.2783505155,,,2.0618556701,39.175257732,9.2783505155,49.484536082,13.402061856,23.711340206,47.422680412,,0,0,36.082474227,63.917525773,0,13.402061856,0,8.2474226804,95.87628866,0,4.1237113402,78.350515464,37.113402062,D,2022,5
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2022-07-06 19:00:00,LU,0,0,0,0,0,,,5.8823529412,29.411764706,0,64.705882353,0,29.411764706,41.176470588,,0,0,35.294117647,64.705882353,0,35.294117647,0,0,94.117647059,0,5.8823529412,64.705882353,47.058823529,D,2022,5
Cedars-Sinai Medical Center (CACS),CACS,TX1,2022-07-06 19:00:00,LU,0,0,0,6.6666666667,18.333333333,,,3.3333333333,28.333333333,8.3333333333,60,15,28.333333333,48.333333333,,0,0,38.333333333,61.666666667,0,15,0,21.666666667,98.333333333,0,1.6666666667,63.333333333,38.333333333,D,2022,5
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2022-07-06 19:00:00,LU,0,100,0,0,0,,,0,0,100,0,100,0,0,,0,0,100,0,0,0,0,0,100,0,0,100,0,D,2022,5
University of California San Diego Medical Center (CASD),CASD,TX1,2022-07-06 19:00:00,LU,0,0,0,8.6956521739,6.5217391304,,,6.5217391304,26.086956522,8.6956521739,58.695652174,10.869565217,32.608695652,43.47826087,,0,0,39.130434783,60.869565217,0,23.913043478,0,28.260869565,100,0,0,47.826086957,63.043478261,D,2022,5
University of California San Francisco Medical Center (CASF),CASF,TX1,2022-07-06 19:00:00,LU,0,0,0,4.0540540541,21.621621622,,,1.3513513514,36.486486486,12.162162162,50,10.810810811,41.891891892,33.783783784,,0,0,37.837837838,62.162162162,0,21.621621622,0,8.1081081081,95.945945946,0,4.0540540541,70.27027027,44.594594595,D,2022,5
Stanford Health Care (CASU),CASU,TX1,2022-07-06 19:00:00,LU,0,0,0,9.2592592593,14.814814815,,,3.7037037037,29.62962963,12.962962963,53.703703704,11.111111111,42.592592593,37.037037037,,0,0,27.777777778,72.222222222,0,35.185185185,0,22.222222222,94.444444444,0,5.5555555556,42.592592593,50,D,2022,5
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2022-07-06 19:00:00,LU,0,0,0,4.2857142857,8.5714285714,,,4.2857142857,30,7.1428571429,58.571428571,11.428571429,38.571428571,47.142857143,,0,0,51.428571429,48.571428571,0,12.857142857,0,2.8571428571,97.142857143,0,2.8571428571,84.285714286,42.857142857,D,2022,5
Keck Hospital of USC (CAUH),CAUH,TX1,2022-07-06 19:00:00,LU,0,0,0,0,28.571428571,,,0,28.571428571,7.1428571429,64.285714286,0,50,42.857142857,,0,0,64.285714286,35.714285714,0,7.1428571429,0,0,100,0,0,92.857142857,50,D,2022,5
University of Utah Medical Center (UTMC),UTMC,TX1,2022-07-06 19:00:00,LU,0,0,0,5.2631578947,5.2631578947,,,0,47.368421053,21.052631579,31.578947368,15.789473684,36.842105263,26.315789474,,0,0,26.315789474,73.684210526,0,26.315789474,0,5.2631578947,100,0,0,68.421052632,52.631578947,D,2022,5
University of Washington Medical Center (WAUW),WAUW,TX1,2022-07-06 19:00:00,LU,0,0,0,11.320754717,7.5471698113,,,3.7735849057,43.396226415,13.20754717,39.622641509,9.4339622642,30.188679245,60.377358491,,0,0,41.509433962,58.490566038,0,7.5471698113,0,3.7735849057,100,0,0,88.679245283,50.943396226,D,2022,5
Loyola University Medical Center (ILLU),ILLU,TX1,2022-07-06 19:00:00,LU,0,3.125,0,0,6.25,,,3.125,40.625,18.75,37.5,25,40.625,34.375,,0,0,37.5,62.5,0,15.625,0,12.5,90.625,0,9.375,71.875,46.875,D,2022,5
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2022-07-06 19:00:00,LU,0,0,0,5.5555555556,13.888888889,,,4.1666666667,26.388888889,8.3333333333,61.111111111,15.277777778,31.944444444,33.333333333,,0,0,31.944444444,68.055555556,0,29.166666667,0,16.666666667,100,0,0,54.166666667,47.222222222,D,2022,5
University of Chicago Medical Center (ILUC),ILUC,TX1,2022-07-06 19:00:00,LU,0,4.1666666667,0,12.5,12.5,,,8.3333333333,25,16.666666667,50,12.5,29.166666667,50,,0,0,33.333333333,66.666666667,0,33.333333333,0,12.5,91.666666667,0,8.3333333333,54.166666667,37.5,D,2022,5
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2022-07-06 19:00:00,LU,0,0,0,3.125,6.25,,,3.125,62.5,3.125,31.25,3.125,53.125,34.375,,0,0,28.125,71.875,0,18.75,0,31.25,100,0,0,50,56.25,D,2022,5
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2022-07-06 19:00:00,LU,0,0,0,0,15.625,,,9.375,43.75,12.5,34.375,6.25,34.375,56.25,,0,0,31.25,68.75,0,6.25,0,18.75,100,0,0,75,46.875,D,2022,5
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2022-07-06 19:00:00,LU,0,0,0,0,0,,,0,33.333333333,33.333333333,33.333333333,0,0,100,,0,0,0,100,0,0,0,33.333333333,100,0,0,66.666666667,66.666666667,D,2022,5
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2022-07-06 19:00:00,LU,0,0,0,0,8.3333333333,,,2.7777777778,30.555555556,16.666666667,50,13.888888889,19.444444444,47.222222222,,0,0,30.555555556,69.444444444,0,25,0,0,100,0,0,75,61.111111111,D,2022,5
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2022-07-06 19:00:00,LU,0,0,0,11.111111111,7.4074074074,,,7.4074074074,44.444444444,3.7037037037,44.444444444,7.4074074074,29.62962963,44.444444444,,0,0,33.333333333,66.666666667,0,3.7037037037,0,0,100,0,0,96.296296296,40.740740741,D,2022,5
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2022-07-06 19:00:00,LU,0,0,0,7.6923076923,3.8461538462,,,3.8461538462,46.153846154,3.8461538462,46.153846154,7.6923076923,34.615384615,53.846153846,,0,0,26.923076923,73.076923077,0,11.538461538,0,7.6923076923,100,0,0,80.769230769,50,D,2022,5
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2022-07-06 19:00:00,LU,0,0,0,7.1428571429,2.8571428571,,,4.2857142857,42.857142857,14.285714286,38.571428571,11.428571429,32.857142857,45.714285714,,0,0,34.285714286,65.714285714,0,5.7142857143,0,8.5714285714,98.571428571,0,1.4285714286,85.714285714,45.714285714,D,2022,5
St. Louis Children's Hospital (MOCH),MOCH,TX1,2022-07-06 19:00:00,LU,50,25,25,0,0,,,25,25,0,50,75,25,0,,0,0,50,50,0,75,0,25,100,0,0,0,0,D,2022,5
The Nebraska Medical Center (NEUN),NEUN,TX1,2022-07-06 19:00:00,LU,0,0,0,10,0,,,0,40,20,40,0,40,50,,0,0,30,70,0,10,0,0,100,0,0,90,30,D,2022,5
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2022-07-06 19:00:00,LU,0,0,0,3.0927835052,7.2164948454,,,2.0618556701,35.051546392,16.494845361,46.391752577,10.309278351,49.484536082,31.958762887,,0,0,42.268041237,57.731958763,0,12.371134021,0,19.587628866,94.845360825,0,5.1546391753,68.041237113,50.515463918,D,2022,5
Montefiore Medical Center (NYMA),NYMA,TX1,2022-07-06 19:00:00,LU,0,0,0,0,8.6956521739,,,4.347826087,17.391304348,17.391304348,60.869565217,8.6956521739,39.130434783,34.782608696,,0,0,39.130434783,60.869565217,0,17.391304348,0,13.043478261,95.652173913,0,4.347826087,69.565217391,69.565217391,D,2022,5
New York University Medical Center (NYUC),NYUC,TX1,2022-07-06 19:00:00,LU,0,3.7735849057,0,9.4339622642,11.320754717,,,3.7735849057,22.641509434,9.4339622642,64.150943396,20.754716981,45.283018868,30.188679245,,0,0,39.622641509,60.377358491,0,26.41509434,0,5.6603773585,96.226415094,0,3.7735849057,67.924528302,50.943396226,D,2022,5
Indiana University Health (INIM),INIM,TX1,2022-07-06 19:00:00,LU,0,0,0,0,6.6666666667,,,3.3333333333,53.333333333,3.3333333333,40,10,30,56.666666667,,0,0,40,60,0,16.666666667,0,0,100,0,0,83.333333333,43.333333333,D,2022,5
Henry Ford Hospital (MIHF),MIHF,TX1,2022-07-06 19:00:00,LU,0,0,0,10,15,,,5,30,0,65,10,15,30,,0,0,30,70,0,70,0,0,100,0,0,30,40,D,2022,5
Spectrum Health (MISH),MISH,TX1,2022-07-06 19:00:00,LU,0,0,0,2.5,10,,,2.5,32.5,15,50,10,32.5,37.5,,0,0,25,75,0,15,0,7.5,97.5,0,2.5,77.5,47.5,D,2022,5
University of Michigan Medical Center (MIUM),MIUM,TX1,2022-07-06 19:00:00,LU,0,0,0,0,26.315789474,,,5.2631578947,44.736842105,15.789473684,34.210526316,7.8947368421,31.578947368,47.368421053,,0,0,42.105263158,57.894736842,0,5.2631578947,0,7.8947368421,94.736842105,0,5.2631578947,86.842105263,60.526315789,D,2022,5
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2022-07-06 19:00:00,LU,0,0,0,2.1052631579,9.4736842105,,,6.3157894737,44.210526316,13.684210526,35.789473684,9.4736842105,38.947368421,40,,0,0,38.947368421,61.052631579,0,11.578947368,0,17.894736842,93.684210526,0,6.3157894737,70.526315789,46.315789474,D,2022,5
Nationwide Children's Hospital (OHCH),OHCH,TX1,2022-07-06 19:00:00,LU,100,0,0,0,0,,,0,100,0,0,100,0,0,,0,0,100,0,0,0,0,0,100,0,0,100,0,D,2022,5
Children's Hospital Medical Center (OHCM),OHCM,TX1,2022-07-06 19:00:00,LU,0,50,0,50,0,,,0,0,0,100,50,0,50,,0,0,50,50,0,50,0,0,100,0,0,50,0,D,2022,5
Ohio State University Medical Center (OHOU),OHOU,TX1,2022-07-06 19:00:00,LU,0,0,0,5.2631578947,13.157894737,,,2.6315789474,32.894736842,7.8947368421,56.578947368,15.789473684,26.315789474,23.684210526,,0,0,27.631578947,72.368421053,0,22.368421053,0,3.9473684211,94.736842105,0,5.2631578947,73.684210526,48.684210526,D,2022,5
University Hospitals of Cleveland (OHUH),OHUH,TX1,2022-07-06 19:00:00,LU,0,0,0,14.285714286,14.285714286,,,0,57.142857143,0,42.857142857,42.857142857,28.571428571,14.285714286,,0,0,85.714285714,14.285714286,0,0,0,28.571428571,100,0,0,71.428571429,42.857142857,D,2022,5
Jewish Hospital (KYJH),KYJH,TX1,2022-07-06 19:00:00,LU,0,0,0,7.1428571429,21.428571429,,,0,42.857142857,7.1428571429,50,0,35.714285714,42.857142857,,0,0,50,50,0,21.428571429,0,7.1428571429,100,0,0,71.428571429,21.428571429,D,2022,5
University of Kentucky Medical Center (KYUK),KYUK,TX1,2022-07-06 19:00:00,LU,0,0,0,20,8,,,8,48,4,40,16,28,32,,0,0,24,76,0,24,0,4,96,0,4,72,24,D,2022,5
Duke University Hospital (NCDU),NCDU,TX1,2022-07-06 19:00:00,LU,0,0,0,4.6296296296,8.3333333333,,,5.5555555556,37.962962963,14.814814815,41.666666667,13.888888889,34.259259259,47.222222222,,0,0,44.444444444,55.555555556,0,6.4814814815,0,6.4814814815,92.592592593,0,7.4074074074,87.037037037,46.296296296,D,2022,5
University of North Carolina Hospitals (NCMH),NCMH,TX1,2022-07-06 19:00:00,LU,0,0,0,0,28.571428571,,,0,21.428571429,7.1428571429,71.428571429,7.1428571429,28.571428571,35.714285714,,0,0,35.714285714,64.285714286,0,14.285714286,0,7.1428571429,100,0,0,78.571428571,42.857142857,D,2022,5
Medical University of South Carolina (SCMU),SCMU,TX1,2022-07-06 19:00:00,LU,0,0,0,0,13.333333333,,,6.6666666667,46.666666667,6.6666666667,40,20,20,53.333333333,,0,0,6.6666666667,93.333333333,0,20,0,6.6666666667,100,0,0,73.333333333,33.333333333,D,2022,5
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2022-07-06 19:00:00,LU,0,0,0,1.8518518519,3.7037037037,,,3.7037037037,38.888888889,7.4074074074,50,5.5555555556,25.925925926,42.592592593,,1.8518518519,0,35.185185185,64.814814815,0,11.111111111,1.8518518519,9.2592592593,98.148148148,0,1.8518518519,77.777777778,61.111111111,D,2022,5
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2022-07-06 19:00:00,LU,0,0,0,10.344827586,10.344827586,,,3.4482758621,37.931034483,10.344827586,48.275862069,3.4482758621,58.620689655,31.034482759,,0,0,27.586206897,72.413793103,0,37.931034483,0,20.689655172,100,0,0,41.379310345,44.827586207,D,2022,5
Boston Children's Hospital (MACH),MACH,TX1,2023-01-05 18:00:00,LU,0,0,100,0,0,,,0,0,0,100,100,0,0,,0,0,0,100,0,100,0,0,100,0,0,0,0,D,2022,11
Massachusetts General Hospital (MAMG),MAMG,TX1,2023-01-05 18:00:00,LU,0,0,0,0,23.076923077,,,0,46.153846154,7.6923076923,46.153846154,38.461538462,23.076923077,23.076923077,,0,0,23.076923077,76.923076923,0,46.153846154,0,15.384615385,92.307692308,0,7.6923076923,38.461538462,61.538461538,D,2022,11
Brigham and Women's Hospital (MAPB),MAPB,TX1,2023-01-05 18:00:00,LU,0,0,0,0,3.9215686275,,,3.9215686275,49.019607843,15.68627451,31.37254902,3.9215686275,17.647058824,21.568627451,,37.254901961,0,29.411764706,70.588235294,0,3.9215686275,37.254901961,11.764705882,100,0,0,47.058823529,43.137254902,D,2022,11
Johns Hopkins Hospital (MDJH),MDJH,TX1,2023-01-05 18:00:00,LU,0,0,0,15.384615385,7.6923076923,,,7.6923076923,15.384615385,38.461538462,38.461538462,15.384615385,15.384615385,46.153846154,,0,0,69.230769231,30.769230769,0,0,0,46.153846154,100,0,0,53.846153846,53.846153846,D,2022,11
University of Maryland Medical System (MDUM),MDUM,TX1,2023-01-05 18:00:00,LU,0,0,0,3.5714285714,10.714285714,,,7.1428571429,21.428571429,14.285714286,57.142857143,14.285714286,32.142857143,35.714285714,,3.5714285714,0,35.714285714,64.285714286,0,28.571428571,0,21.428571429,96.428571429,0,3.5714285714,50,50,D,2022,11
Newark Beth Israel Medical Center (NJBI),NJBI,TX1,2023-01-05 18:00:00,LU,0,0,0,0,10,,,0,20,20,60,20,30,30,,0,0,50,50,0,20,0,0,100,0,0,80,60,D,2022,11
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2023-01-05 18:00:00,LU,100,0,0,0,0,,,0,50,0,50,50,50,0,,0,0,0,100,0,0,0,50,100,0,0,50,0,D,2022,11
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2023-01-05 18:00:00,LU,0,0,0,12.5,4.1666666667,,,2.0833333333,41.666666667,10.416666667,45.833333333,18.75,31.25,35.416666667,,0,0,33.333333333,66.666666667,0,6.25,0,10.416666667,95.833333333,0,4.1666666667,83.333333333,43.75,D,2022,11
Temple University Hospital (PATU),PATU,TX1,2023-01-05 18:00:00,LU,0,0,0,0.8196721311,6.5573770492,,,4.9180327869,46.721311475,6.5573770492,41.803278689,10.655737705,33.606557377,31.967213115,,0,0,33.606557377,66.393442623,0,5.737704918,0,14.754098361,95.081967213,0,4.9180327869,79.508196721,37.704918033,D,2022,11
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2023-01-05 18:00:00,LU,0,0,0,6.8965517241,20.689655172,,,6.8965517241,32.75862069,8.6206896552,51.724137931,8.6206896552,31.034482759,29.310344828,,0,0,29.310344828,70.689655172,0,31.034482759,0,20.689655172,94.827586207,0,5.1724137931,48.275862069,43.103448276,D,2022,11
Inova Fairfax Hospital (VAFH),VAFH,TX1,2023-01-05 18:00:00,LU,0,0,0,2.9411764706,17.647058824,,,5.8823529412,52.941176471,5.8823529412,35.294117647,14.705882353,32.352941176,41.176470588,,0,0,44.117647059,55.882352941,0,14.705882353,0,29.411764706,94.117647059,0,5.8823529412,55.882352941,58.823529412,D,2022,11
University of Alabama Hospital (ALUA),ALUA,TX1,2023-01-05 18:00:00,LU,0,0,0,8,12,,,0,36,12,52,4,20,60,,0,0,32,68,0,12,0,4,100,0,0,84,60,D,2022,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2023-01-05 18:00:00,LU,0,0,0,13.636363636,22.727272727,,,0,45.454545455,9.0909090909,45.454545455,0,45.454545455,31.818181818,,0,0,27.272727273,72.727272727,0,50,0,9.0909090909,100,0,0,40.909090909,31.818181818,D,2022,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2023-01-05 18:00:00,LU,0,0,0,0,9.375,,,0,31.25,9.375,59.375,15.625,21.875,43.75,,0,0,46.875,53.125,0,28.125,0,9.375,100,0,0,62.5,34.375,D,2022,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2023-01-05 18:00:00,LU,0,0,0,7.1428571429,14.285714286,,,0,53.571428571,7.1428571429,39.285714286,3.5714285714,32.142857143,46.428571429,,3.5714285714,0,32.142857143,67.857142857,0,35.714285714,0,10.714285714,100,0,0,53.571428571,39.285714286,D,2022,11
Tampa General Hospital (FLTG),FLTG,TX1,2023-01-05 18:00:00,LU,0,0,0,6.8181818182,6.8181818182,,,4.5454545455,47.727272727,11.363636364,36.363636364,4.5454545455,38.636363636,31.818181818,,0,0,27.272727273,72.727272727,0,22.727272727,0,36.363636364,95.454545455,0,4.5454545455,40.909090909,38.636363636,D,2022,11
UF Health Shands Hospital (FLUF),FLUF,TX1,2023-01-05 18:00:00,LU,0,0,0,2,22,,,2,32,24,42,8,48,36,,0,0,38,62,0,62,0,2,100,0,0,36,44,D,2022,11
Emory University Hospital (GAEM),GAEM,TX1,2023-01-05 18:00:00,LU,0,0,0,0,9.5238095238,,,4.7619047619,28.571428571,4.7619047619,61.904761905,4.7619047619,42.857142857,52.380952381,,0,0,19.047619048,80.952380952,0,52.380952381,0,0,100,0,0,47.619047619,80.952380952,D,2022,11
Integris Baptist Medical Center (OKBC),OKBC,TX1,2023-01-05 18:00:00,LU,0,0,0,0,0,,,0,50,50,0,50,50,0,,0,0,50,50,0,50,0,0,100,0,0,50,100,D,2022,11
"University Hospital, University of Texas Health Science Center (TXBC)",TXBC,TX1,2023-01-05 18:00:00,LU,0,0,0,0,22.857142857,,,0,37.142857143,11.428571429,51.428571429,5.7142857143,28.571428571,31.428571429,,0,0,42.857142857,57.142857143,0,8.5714285714,0,5.7142857143,100,0,0,85.714285714,40,D,2022,11
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2023-01-05 18:00:00,LU,0,0,0,7.1428571429,28.571428571,,,0,42.857142857,21.428571429,35.714285714,14.285714286,50,14.285714286,,0,0,42.857142857,57.142857143,0,57.142857143,0,21.428571429,100,0,0,21.428571429,42.857142857,D,2022,11
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2023-01-05 18:00:00,LU,0,1.2987012987,0,7.7922077922,14.285714286,,,3.8961038961,27.272727273,9.0909090909,59.74025974,18.181818182,33.766233766,24.675324675,,0,0,41.558441558,58.441558442,0,20.779220779,0,1.2987012987,92.207792208,0,7.7922077922,77.922077922,44.155844156,D,2022,11
Houston Methodist Hospital (TXMH),TXMH,TX1,2023-01-05 18:00:00,LU,0,0,0,5.7971014493,14.492753623,,,2.8985507246,36.231884058,11.594202899,49.275362319,11.594202899,42.028985507,27.536231884,,0,0,21.739130435,78.260869565,0,27.536231884,0,14.492753623,98.550724638,0,1.4492753623,57.971014493,44.927536232,D,2022,11
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2023-01-05 18:00:00,LU,0,0,0,1.7857142857,8.9285714286,,,3.5714285714,30.357142857,10.714285714,55.357142857,12.5,35.714285714,39.285714286,,0,0,33.928571429,66.071428571,0,12.5,0,0,100,0,0,87.5,50,D,2022,11
Texas Children's Hospital (TXTC),TXTC,TX1,2023-01-05 18:00:00,LU,42.857142857,14.285714286,42.857142857,0,0,,,0,57.142857143,0,42.857142857,71.428571429,0,28.571428571,,0,0,71.428571429,28.571428571,0,57.142857143,0,0,100,0,0,42.857142857,0,D,2022,11
Baylor University Medical Center (TXTX),TXTX,TX1,2023-01-05 18:00:00,LU,0,0,0,8.6956521739,13.043478261,,,0,47.826086957,13.043478261,39.130434783,17.391304348,30.434782609,34.782608696,,0,0,47.826086957,52.173913043,0,4.347826087,0,26.086956522,100,0,0,69.565217391,56.52173913,D,2022,11
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2023-01-05 18:00:00,LU,0,0,0,1.3888888889,9.7222222222,,,1.3888888889,44.444444444,11.111111111,43.055555556,13.888888889,19.444444444,52.777777778,,0,0,44.444444444,55.555555556,0,8.3333333333,0,6.9444444444,94.444444444,0,5.5555555556,84.722222222,37.5,D,2022,11
