ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
UF Health Shands Hospital (FLUF) , FLUF , TX1 , 2015/06/16 , Heart , 2 , 5 , 11 ,94.444444444,86.111111111, 82.8125 , 96.63343013 , 91.998548127 , 84.978237381 , 1.2061535184 , 2.5858921854 , 9.4371155107 , 36 , 36 , 64 , 2 , 4 , 5 , 92.307692308 , 83.076923077 , 96.980206645 , 92.182553365 , 84.677077264 , 0.748213312 , 1.8706635939 , 3.5251816611 , 26 , 26 ,2015,6
Children's Healthcare of Atlanta at Egleston (GAEH) , GAEH , TX1 , 2015/06/16 , Heart , 0 , 0 , 0 ,100,100, 100 , 95.774693835 , 89.966274229 , 81.865117067 , 0.0864725326 , 0.2122486258 , 0.2000972069 , 2 , 2 , 1 , 1 , 2 , 5 , 97.297297297 , 94.594594595 , 98.18833266 , 95.054181316 , 85.992177367 , 0.6712032017 , 1.6824216429 , 5.5155761158 , 37 , 37 ,2015,6
Emory University Hospital (GAEM) , GAEM , TX1 , 2015/06/16 , Heart , 6 , 7 , 12 ,91.780821918,90.410958904, 80.952380952 , 96.234882485 , 91.058976053 , 84.336777493 , 2.7271495772 , 6.2042044036 , 9.5268584808 , 73 , 73 , 63 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Piedmont Hospital (GAPH) , GAPH , TX1 , 2015/06/16 , Heart , 1 , 3 , NA ,93.333333333,80, NA , 96.650449682 , 91.987619034 , NA , 0.5083918077 , 1.1327196727 , NA , 15 , 15 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Saint Joseph's Hospital of Atlanta (GASJ) , GASJ , TX1 , 2015/06/16 , Heart , 0 , 0 , 12 ,100,100, 66.666666667 , 97.372849906 , 93.676745981 , 84.384141283 , 0.1331501017 , 0.3268196878 , 4.5510961695 , 5 , 5 , 36 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
University of Iowa Hospitals and Clinics (IAIV) , IAIV , TX1 , 2015/06/16 , Heart , 0 , 0 , 4 ,100,100, 87.096774194 , 95.697792247 , 89.880679262 , 83.992268608 , 1.3745386589 , 3.1965955511 , 4.9113877714 , 31 , 31 , 31 , 0 , 0 , 0 , 100 , 100 , 98.627319302 , 96.215828248 , 86.55261216 , 0.0691620002 , 0.1762674186 , 0.5807677627 , 5 , 5 ,2015,6
Advocate Christ Medical Center (ILCH) , ILCH , TX1 , 2015/06/16 , Heart , 1 , 2 , 5 ,96.875,93.75, 78.260869565 , 96.987783366 , 92.79176778 , 84.97356501 , 0.9720115578 , 2.2856213396 , 3.2992723885 , 32 , 32 , 23 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM) , ILCM , TX1 , 2015/06/16 , Heart , 0 , 1 , 0 ,100,66.666666667, 100 , 93.704788311 , 85.436152227 , 92.466604814 , 0.1968927007 , 0.3594014245 , 0.0783226357 , 3 , 3 , 1 , 1 , 2 , 7 , 97.619047619 , 95.238095238 , 96.251101464 , 90.246291237 , 86.42736038 , 1.6152240992 , 3.8125148337 , 4.8469304861 , 42 , 42 ,2015,6
Loyola University Medical Center (ILLU) , ILLU , TX1 , 2015/06/16 , Heart , 1 , 1 , 5 ,96.666666667,96.666666667, 83.870967742 , 94.026096396 , 87.098314633 , 84.018190718 , 2.0180261911 , 4.3116957106 , 4.9316202987 , 30 , 30 , 31 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Northwestern Memorial Hospital (ILNM) , ILNM , TX1 , 2015/06/16 , Heart , 2 , 8 , 7 ,96.363636364,83.916083916, 81.578947368 , 96.176397065 , 90.975004735 , 84.207798798 , 2.1259152742 , 4.6011274142 , 6.1400511622 , 55 , 55 , 38 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Rush University Medical Center (ILPL) , ILPL , TX1 , 2015/06/16 , Heart , 1 , 1 , 4 ,92.307692308,92.307692308, 55.555555556 , 95.070745177 , 88.600935256 , 78.152633319 , 0.4822781156 , 1.1414873305 , 1.5349164151 , 13 , 13 , 9 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
University of Chicago Medical Center (ILUC) , ILUC , TX1 , 2015/06/16 , Heart , 1 , 10 , 12 ,98.387096774,83.448540707, 76.470588235 , 96.043983085 , 90.755492262 , 83.07213606 , 2.3737147498 , 5.0573405478 , 8.0209776842 , 62 , 62 , 51 , NA , NA , 1 , NA , NA , NA , NA , 89.722302856 , NA , NA , 0.3254383123 , NA , NA ,2015,6
Indiana University Health (INIM) , INIM , TX1 , 2015/06/16 , Heart , 2 , 4 , 5 ,95.652173913,91.304347826, 87.5 , 95.899982209 , 90.406668463 , 82.424564289 , 1.7922145303 , 4.0258458606 , 7.0038253505 , 46 , 46 , 40 , 0 , 1 , 0 , 100 , 92.307692308 , 97.946212675 , 94.389381259 , 85.903101698 , 0.3328421174 , 0.8763550246 , 1.5256754431 , 16 , 16 ,2015,6
Lutheran Hospital of Fort Wayne (INLH) , INLH , TX1 , 2015/06/16 , Heart , 2 , 2 , 3 ,90.476190476,90.476190476, 78.571428571 , 96.250131034 , 91.118981806 , 84.506588421 , 0.7470031629 , 1.6106149952 , 1.893966167 , 21 , 21 , 14 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
St Vincent Hospital and Health Care Center (INSV) , INSV , TX1 , 2015/06/16 , Heart , 2 , 6 , 8 ,96.226415094,88.050314465, 84.615384615 , 95.549511106 , 89.577312867 , 83.150856053 , 2.3556642965 , 5.3133976568 , 8.7904276857 , 53 , 53 , 52 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Jewish Hospital (KYJH) , KYJH , TX1 , 2015/06/16 , Heart , 2 , 4 , 8 ,93.939393939,86.776859504, 77.142857143 , 95.48958937 , 89.345254428 , 82.416899126 , 1.5259055367 , 3.4173882577 , 5.968322059 , 33 , 33 , 35 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Kosair Children's Hospital (KYKC) , KYKC , TX1 , 2015/06/16 , Heart , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , 1 , NA , NA , NA , NA , 86.413859165 , NA , NA , 0.383058024 , NA , NA ,2015,6
University of Kentucky Medical Center (KYUK) , KYUK , TX1 , 2015/06/16 , Heart , 0 , 0 , 5 ,100,100, 75 , 95.909002426 , 90.309088554 , 82.714121229 , 1.3420277486 , 3.140387929 , 3.4057901083 , 32 , 32 , 20 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Ochsner Foundation Hospital (LAOF) , LAOF , TX1 , 2015/06/16 , Heart , 2 , 5 , 7 ,96,90, 87.037037037 , 95.803086853 , 90.108675252 , 82.894696478 , 2.1122624017 , 4.87736832 , 9.697699236 , 50 , 50 , 54 , 0 , 0 , 0 , 100 , 100 , 98.609980801 , 96.18803593 , 88.06254652 , 0.0842943908 , 0.205522016 , 0.3831978822 , 6 , 6 ,2015,6
Tulane Medical Center (LATU) , LATU , TX1 , 2015/06/16 , Heart , NA , NA , 2 , NA , NA , 85.714285714 , NA , NA , 81.665508033 , NA , NA , 2.6721383869 , NA , NA , 14 , NA , NA , 1 , NA , NA , NA , NA , 87.232860356 , NA , NA , 0.124988813 , NA , NA ,2015,6
Boston Children's Hospital (MACH) , MACH , TX1 , 2015/06/16 , Heart , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , 0 , 1 , 3 , 100 , 97.142857143 , 97.117906603 , 92.304432247 , 85.011463804 , 1.0355802295 , 2.7135264242 , 3.4423757748 , 35 , 35 ,2015,6
Massachusetts General Hospital (MAMG) , MAMG , TX1 , 2015/06/16 , Heart , 1 , 2 , 5 ,97.142857143,94.285714286, 82.75862069 , 93.629848973 , 85.392721923 , 83.90284517 , 2.2758445129 , 5.117871541 , 4.7032131448 , 35 , 35 , 29 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Tufts Medical Center (MANM) , MANM , TX1 , 2015/06/16 , Heart , 1 , 1 , 10 ,97.674418605,97.674418605, 78.723404255 , 95.984057639 , 90.496965587 , 81.895165305 , 1.7416335518 , 3.9850078493 , 8.4312801 , 43 , 43 , 47 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Brigham and Women's Hospital (MAPB) , MAPB , TX1 , 2015/06/16 , Heart , 2 , 6 , 7 ,94.736842105,84.210526316, 84.444444444 , 95.563958474 , 89.68402872 , 85.081414425 , 1.6501553452 , 3.4951628814 , 6.7128087059 , 38 , 38 , 45 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Johns Hopkins Hospital (MDJH) , MDJH , TX1 , 2015/06/16 , Heart , 0 , 1 , 7 ,100,96.774193548, 77.419354839 , 96.712645786 , 92.168204134 , 85.709319651 , 1.0406359664 , 2.3698532106 , 4.0191551353 , 31 , 31 , 31 , 0 , 2 , 4 , 100 , 71.111111111 , 95.899659647 , 89.922771555 , 86.526884309 , 0.3996659341 , 0.7847410142 , 2.0149039818 , 9 , 9 ,2015,6
University of Maryland Medical System (MDUM) , MDUM , TX1 , 2015/06/16 , Heart , 0 , 3 , 3 ,100,91.724137931, 88.461538462 , 96.328631862 , 91.433147611 , 79.919020372 , 1.5253716234 , 3.2283089586 , 5.6230856678 , 40 , 40 , 26 , 0 , 0 , NA , 100 , 100 , 99.227801831 , 97.857276967 , NA , 0.0155057771 , 0.0433349047 , NA , 2 , 2 ,2015,6
Children's Hospital of Michigan (MICH) , MICH , TX1 , 2015/06/16 , Heart , NA , NA , 1 , NA , NA , 50 , NA , NA , 71.86347928 , NA , NA , 0.4394852019 , NA , NA , 2 , 0 , 0 , 6 , 100 , 100 , 95.50786733 , 87.945623962 , 79.872392654 , 0.0459615615 , 0.128451472 , 2.0551660216 , 1 , 1 ,2015,6
Henry Ford Hospital (MIHF) , MIHF , TX1 , 2015/06/16 , Heart , 1 , 1 , 5 ,95.652173913,95.652173913, 78.260869565 , 96.001301154 , 90.507740718 , 81.217687683 , 0.9382495986 , 2.2004523668 , 3.9307426056 , 23 , 23 , 23 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Spectrum Health (MISH) , MISH , TX1 , 2015/06/16 , Heart , 3 , 3 , 2 ,87.5,87.5, 86.666666667 , 95.207096784 , 88.707552105 , 80.803483955 , 1.0201364651 , 2.2967809213 , 2.9370430676 , 24 , 24 , 15 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
University of Michigan Medical Center (MIUM) , MIUM , TX1 , 2015/06/16 , Heart , 1 , 4 , 9 ,98.591549296,94.366197183, 88.607594937 , 96.428064832 , 91.515430745 , 84.136369796 , 2.5829039117 , 5.9912043253 , 12.889112588 , 71 , 71 , 79 , 1 , 1 , 0 , 95.238095238 , 95.238095238 , 97.363793296 , 92.921720786 , 85.996811678 , 0.5400156302 , 1.3126223375 , 2.2816507502 , 21 , 21 ,2015,6
Univ of MN Amplatz Children's Hosp (MNAC) , MNAC , TX1 , 2015/06/16 , Heart , 1 , 1 , NA ,50,50, NA , 94.750059113 , 87.616774095 , NA , 0.0808852368 , 0.1219726239 , NA , 2 , 2 , NA , 0 , 0 , NA , 100 , 100 , 98.698550152 , 96.413601182 , NA , 0.0524701308 , 0.1164965972 , NA , 4 , 4 ,2015,6
Abbott Northwestern Hospital (MNAN) , MNAN , TX1 , 2015/06/16 , Heart , 1 , 1 , 3 ,97.222222222,97.222222222, 89.285714286 , 96.678251935 , 92.073730627 , 84.381172931 , 1.1990149131 , 2.8172946425 , 4.0929599638 , 36 , 36 , 28 , 0 , 0 , NA , 100 , 100 , 99.401095752 , 98.335188591 , NA , 0.0060070487 , 0.0167882515 , NA , 1 , 1 ,2015,6
Saint Marys Hospital (Mayo Clinic) (MNSM) , MNSM , TX1 , 2015/06/16 , Heart , 1 , 3 , 4 ,98,93.441860465, 91.836734694 , 94.527763119 , 87.822886106 , 85.530370026 , 2.9644351883 , 7.0638590824 , 6.7584088748 , 50 , 50 , 49 , 0 , 1 , 0 , 100 , 90 , 94.284885358 , 85.551351633 , 80.188929265 , 0.6061873026 , 1.4128649848 , 1.8293911325 , 10 , 10 ,2015,6
"University of Minnesota Medical Center, Fairview (MNUM) ", MNUM , TX1 , 2015/06/16 , Heart , 4 , 6 , 7 ,90.909091221,85.681818476, 84.782608696 , 95.324058805 , 89.043965384 , 84.243864473 , 1.790004488 , 4.0221085586 , 7.3533924301 , 44 , 44 , 46 , 2 , 2 , 3 , 86.666666667 , 86.666666667 , 98.164175012 , 95.003313056 , 83.689442801 , 0.250361907 , 0.6268069001 , 2.0798641456 , 15 , 15 ,2015,6
Barnes-Jewish Hospital (MOBH) , MOBH , TX1 , 2015/06/16 , Heart , 5 , 8 , 14 ,94.736842105,91.269349845, 80.555555556 , 95.800817573 , 90.161121968 , 84.141864994 , 3.9259088296 , 8.8644124139 , 11.04953746 , 95 , 95 , 72 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Cardinal Glennon Children's Hospital (MOCG) , MOCG , TX1 , 2015/06/16 , Heart , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , 0 , 1 , 1 , 100 , 85.714285714 , 90.770897694 , 81.877478306 , 87.402043435 , 0.8295859973 , 1.3707058674 , 0.4000602733 , 7 , 7 ,2015,6
St. Louis Children's Hospital (MOCH) , MOCH , TX1 , 2015/06/16 , Heart , 0 , 0 , 0 ,100,100, 100 , 94.175859829 , 86.304649412 , 81.308899512 , 0.0600063023 , 0.1472867144 , 0.8386643672 , 1 , 1 , 4 , 2 , 4 , 9 , 94.871794872 , 88.751033912 , 97.208919699 , 92.577318163 , 83.828110437 , 1.0985736166 , 2.7756525311 , 8.9283132966 , 39 , 39 ,2015,6
St Luke's Hospital of Kansas City (MOLH) , MOLH , TX1 , 2015/06/16 , Heart , 4 , 8 , 8 ,96.363636365,92.727272729, 92 , 97.050170766 , 92.962403841 , 87.752924908 , 3.1785253139 , 7.3903525563 , 12.547260987 , 110 , 110 , 100 , 0 , 0 , NA , 100 , 100 , 99.514651228 , 98.64946755 , NA , 0.0048653041 , 0.0135973509 , NA , 1 , 1 ,2015,6
University of Mississippi Medical Center (MSUM) , MSUM , TX1 , 2015/06/16 , Heart , 1 , 2 , 7 ,95.238095238,90.476190476, 69.565217391 , 96.951244814 , 92.710387952 , 80.792499064 , 0.6333347451 , 1.4028947018 , 3.5558250156 , 21 , 21 , 23 , 0 , 0 , 1 , 100 , 100 , 96.529465235 , 90.599984491 , 85.651384478 , 0.035321885 , 0.0987161441 , 0.415077266 , 1 , 1 ,2015,6
Wake Forest Baptist Medical Center (NCBG) , NCBG , TX1 , 2015/06/16 , Heart , 1 , 2 , 1 ,95.833333333,91.666666667, 96 , 95.664990209 , 89.809181816 , 86.163631833 , 1.0333471945 , 2.3443891148 , 3.7621958059 , 24 , 24 , 25 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Carolinas Medical Center (NCCM) , NCCM , TX1 , 2015/06/16 , Heart , 1 , 2 , 2 ,97.727272727,94.852941176, 95.744680851 , 97.191391389 , 93.271995068 , 84.556449434 , 1.2460724984 , 2.8965099556 , 7.6470344368 , 44 , 44 , 47 , 1 , 2 , 1 , 91.666666667 , 83.333333333 , 94.963275735 , 87.268233417 , 81.929931276 , 0.4959356043 , 1.128589178 , 1.1946401195 , 12 , 12 ,2015,6
Duke University Hospital (NCDU) , NCDU , TX1 , 2015/06/16 , Heart , 4 , 9 , 36 ,97.122302158,93.347036656, 72.519083969 , 95.739835383 , 90.064641254 , 80.916058419 , 6.0475456095 , 13.76188919 , 25.425697708 , 139 , 139 , 131 , 0 , 2 , 2 , 100 , 87.053571429 , 98.57155182 , 96.081690379 , 84.479633174 , 0.230972748 , 0.6278574646 , 2.2648748082 , 16 , 16 ,2015,6
University of North Carolina Hospitals (NCMH) , NCMH , TX1 , 2015/06/16 , Heart , 1 , 3 , 9 ,96.428571429,89.285714286, 78.571428571 , 96.868567455 , 92.504568486 , 85.966746625 , 0.880625365 , 1.9805431254 , 5.5586796528 , 28 , 28 , 42 , 0 , 0 , 0 , 100 , 100 , 98.872521275 , 96.88735412 , 90.669770099 , 0.0454096441 , 0.1067158524 , 0.3987869189 , 4 , 4 ,2015,6
Children's Hospital & Medical Center (NECH) , NECH , TX1 , 2015/06/16 , Heart , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , 0 , 0 , NA , 100 , 100 , 97.693204987 , 93.701162994 , NA , 0.0934852404 , 0.2272294342 , NA , 4 , 4 ,2015,6
The Nebraska Medical Center (NEUN) , NEUN , TX1 , 2015/06/16 , Heart , 5 , 6 , 4 ,91.228070463,89.473684493, 90.243902439 , 94.884921346 , 88.768196931 , 83.459831891 , 2.84708501 , 5.4955178651 , 6.9673350272 , 57 , 57 , 41 , 0 , 0 , 0 , 100 , 100 , 98.304781674 , 95.377804142 , 82.612097304 , 0.0343781636 , 0.0960786706 , 0.5870412702 , 2 , 2 ,2015,6
Newark Beth Israel Medical Center (NJBI) , NJBI , TX1 , 2015/06/16 , Heart , 7 , 12 , 19 ,95.302013423,91.57092481, 85.714285714 , 95.898279905 , 90.292413316 , 84.477013672 , 6.0462004929 , 14.096142488 , 21.01755359 , 149 , 149 , 133 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Robert Wood Johnson University Hospital (NJRW) , NJRW , TX1 , 2015/06/16 , Heart , 1 , 5 , 3 ,96.96969697,83.694083694, 90.625 , 95.023481618 , 88.307527552 , 79.354745092 , 1.6135409908 , 3.4552278171 , 7.3010928352 , 33 , 33 , 32 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2015/06/16 , Heart , 7 , 15 , 28 ,95.270270271,89.315483708, 81.208053692 , 95.650286528 , 89.745997684 , 82.883926423 , 6.4620128888 , 14.398661708 , 26.230907717 , 148 , 148 , 149 , 1 , 2 , 7 , 98.039215686 , 95.953274927 , 97.336890834 , 92.925449472 , 83.32403347 , 1.3976618218 , 3.685831694 , 8.5510732382 , 51 , 51 ,2015,6
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2015/06/16 , Heart , 0 , 3 , 1 ,100,88.111888112, 96 , 96.272637964 , 91.412268998 , 85.636270192 , 1.0173633438 , 2.0203647046 , 3.8323884205 , 26 , 26 , 25 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2015/06/16 , Heart , 2 , 4 , 4 ,95.744680851,91.489361702, 90 , 95.312576188 , 88.991853284 , 83.784309521 , 2.1222206712 , 4.6709194474 , 7.0225095376 , 47 , 47 , 40 , 0 , 0 , 4 , 100 , 100 , 98.59300058 , 96.132598625 , 81.602944869 , 0.1704252278 , 0.4762973815 , 3.388307736 , 12 , 12 ,2015,6
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2015/06/16 , Heart , 3 , 5 , 11 ,94,89.294117647, 81.355932203 , 93.460574165 , 86.350559229 , 81.716946152 , 3.3301874452 , 5.9442275573 , 10.072212683 , 50 , 50 , 59 , 0 , 0 , 4 , 100 , 100 , 98.555147618 , 96.028766326 , 83.885527636 , 0.1312584958 , 0.3547783693 , 0.8592158828 , 9 , 9 ,2015,6
Westchester Medical Center (NYWC) , NYWC , TX1 , 2015/06/16 , Heart , 2 , 3 , 7 ,95.744680851,93.617021277, 78.125 , 96.756143518 , 92.353850302 , 86.796647477 , 1.5473186901 , 3.4331399096 , 4.2810625926 , 47 , 47 , 32 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2015/06/16 , Heart , 4 , 8 , 14 ,95.918367347,91.836734694, 88.235294118 , 95.881455834 , 90.401336008 , 83.909699256 , 4.0865257428 , 8.8638860345 , 19.877807921 , 98 , 98 , 119 , 1 , 1 , 1 , 90.909090909 , 90.909090909 , 97.282706345 , 92.718272846 , 86.543068208 , 0.2727968654 , 0.6170187206 , 1.2242253852 , 11 , 11 ,2015,6
Nationwide Children's Hospital (OHCH) , OHCH , TX1 , 2015/06/16 , Heart , 1 , 1 , 0 ,0,0, 100 , 92.553164384 , 82.700222738 , 80.416276378 , 0.0382812456 , 0.0382812456 , 0.2179535878 , 1 , 1 , 1 , 1 , 1 , 1 , 88.888888889 , 88.888888889 , 97.621913746 , 93.54445084 , 79.324926164 , 0.2021693354 , 0.5476819247 , 0.8812759797 , 9 , 9 ,2015,6
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2015/06/16 , Heart , 0 , 0 , NA ,100,100, NA , 92.391671736 , 83.009170242 , NA , 0.3258555344 , 0.7918997426 , NA , 4 , 4 , NA , 0 , 1 , 3 , 100 , 94.444444444 , 97.692960133 , 93.71877689 , 81.598765649 , 0.4682425768 , 1.2638875319 , 2.9120870262 , 20 , 20 ,2015,6
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2015/06/16 , Heart , 0 , 2 , 8 ,100,92.272727273, 76.470588235 , 96.635303764 , 91.973523773 , 84.528930277 , 1.0296524723 , 2.3284282793 , 5.2519442501 , 30 , 30 , 34 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2015/06/16 , Heart , 0 , 0 , 2 ,100,100, 71.428571429 , 97.978006354 , 95.109732513 , 84.440567266 , 0.0204271575 , 0.0501388819 , 0.881664499 , 1 , 1 , 7 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2015/06/16 , Heart , 1 , 2 , 9 ,97.916666667,95.833333333, 70.967742556 , 96.540493137 , 91.769868939 , 87.029854574 , 1.6849493444 , 3.8199823351 , 3.6039383027 , 48 , 48 , 31 , 0 , 0 , 1 , 100 , 100 , 98.864622123 , 96.859125213 , 88.205086106 , 0.011418725 , 0.0319125805 , 0.0693119905 , 1 , 1 ,2015,6
Providence Portland Medical Center (ORPM) , ORPM , TX1 , 2015/06/16 , Heart , NA , NA , 1 , NA , NA , 75 , NA , NA , 84.254565303 , NA , NA , 0.5248627328 , NA , NA , 4 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Oregon Health & Science University (ORUO) , ORUO , TX1 , 2015/06/16 , Heart , 1 , 2 , 3 ,97.5,95, 93.181818182 , 96.536348661 , 91.751829911 , 85.847148902 , 1.3921481326 , 3.2101715483 , 6.3197827032 , 40 , 40 , 44 , 0 , 0 , 0 , 100 , 100 , 99.569177871 , 98.800605775 , 79.265807942 , 0.0043175284 , 0.0120664499 , 0.2323633238 , 1 , 1 ,2015,6
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2015/06/16 , Heart , 1 , 4 , 8 ,97.872340426,90.425531915, 84.905660377 , 94.636179534 , 89.124048672 , 79.689346886 , 3.2813128749 , 7.4062248307 , 11.059424318 , 47 , 47 , 53 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2015/06/16 , Heart , 0 , 0 , 0 ,100,100, 100 , 91.379577612 , 80.149979763 , 73.961416007 , 0.0901481722 , 0.2212705594 , 0.6038667431 , 1 , 1 , 2 , 0 , 0 , 0 , 100 , 100 , 98.053744536 , 94.69750728 , 85.121730322 , 0.5331222495 , 1.3440126703 , 4.1060566883 , 27 , 27 ,2015,6
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2015/06/16 , Heart , 1 , 1 , 0 ,50,50, 100 , 91.683953827 , 80.80689381 , 85.697213527 , 0.1017123508 , 0.228751019 , 0.1543498752 , 2 , 2 , 1 , 3 , 5 , 4 , 90 , 83.333333333 , 97.068512096 , 92.171535174 , 84.96650513 , 0.7193735129 , 1.6372247888 , 4.3694482502 , 30 , 30 ,2015,6
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2015/06/16 , Heart , 1 , 8 , 9 ,97.56097561,80.067283431, 71.875 , 94.698503388 , 87.637635427 , 84.885612346 , 2.2485053526 , 4.7317842405 , 4.3292253877 , 41 , 41 , 32 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2015/06/16 , Heart , 2 , 3 , 1 ,81.818181818,72.727272727, 95.454545455 , 97.00809034 , 92.882547432 , 82.287798789 , 0.2878081593 , 0.5764677625 , 3.8893066368 , 11 , 11 , 22 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2015/06/16 , Heart , 6 , 9 , 21 ,92.207792218,88.311688322, 79.611650485 , 95.897112378 , 90.288670058 , 79.884731472 , 3.2038755481 , 7.0566055445 , 20.655297902 , 77 , 77 , 103 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2015/06/16 , Heart , 1 , 2 , 10 ,95.238095238,88.43537415, 70.588235294 , 94.336063567 , 88.86544864 , 83.509532789 , 1.2848404629 , 2.0805459297 , 5.2286329601 , 21 , 21 , 34 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
Temple University Hospital (PATU) , PATU , TX1 , 2015/06/16 , Heart , 1 , 4 , 3 ,95.652173913,80.745341615, 62.5 , 96.10726227 , 90.753023915 , 76.169758892 , 0.8769195194 , 1.9464570163 , 1.5601126256 , 23 , 23 , 8 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,6
