,ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,RCC_A10_C,RCC_A17_C,RCC_A2_C,RCC_A34_C,RCC_A49_C,RCC_A64_C,RCC_BAB_C,RCC_BA_C,RCC_BB_C,RCC_BO_C,RCC_BMI20_C,RCC_BMI25_C,RCC_BMI30_C,RCC_BMINR_C,RCC_BU_C,RCC_GF_C,RCC_GM_C,RCC_GU_C,RCC_ICU_C,RCC_HOSPNR_C,RCC_HOSP_C,RCC_PTXN_C,RCC_PTXU_C,RCC_PTXY_C,RCC_NOTHOSP_C,RCC_TST1_C,RCC_TST1_R,RCC_TST1A_C,RCC_TST1A_R,RCC_TST1B_C,RCC_TST2_C,RCC_TST2_R,RCC_TST2A_C,RCC_TST2A_R,RCC_TST2B_C,RCC_TST2B_R,RCC_TST3_C,RCC_TST3_R,RCC_ME11_C,RCC_ME11_R,RCC_ME15_C,RCC_ME15_R,RCC_ME21_C,RCC_ME21_R,RCC_ME31_C,RCC_ME31_R,RCC_ME6_C,RCC_ME6_R,RCC_PE6_C,RCC_PE6_R,RCC_PE11_C,RCC_PE11_R,RCC_PE15_C,RCC_PE15_R,RCC_PE21_C,RCC_PE21_R,RCC_PE31_C,RCC_PE31_R,RCC_TINA_C,RCC_TINA_R,RCC_N_C,D_OR_L,YEAR,MONTH,RCC_A65P_C,RCC_AU_C,RCC_BMI31P_C, RCC_TST1B_R
76,University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2022-07-06 19:00:00,LI,3.3783783784,1.3513513514,3.3783783784,7.4324324324,18.243243243,40.540540541,3.3783783784,37.162162162,13.513513514,45.945945946,16.216216216,29.054054054,28.378378378,8.1081081081,0,39.864864865,60.135135135,0,12.162162162,0.6756756757,52.027027027,93.243243243,0,6.7567567568,35.135135135,0,0,1.3513513514,4.0368271955,2.027027027,,,0,0,0,0,0,0,4.7297297297,7.0821529745,6.0810810811,14.730878187,20.945945946,22.09631728,37.162162162,28.257790368,4.0540540541,10.764872521,1.3513513514,0.9915014164,0.6756756757,0.3541076487,0,0.4249291785,1.3513513514,0.2124645892,1.3513513514,0.4957507082,0,0,148,D,2022,May,,,,
77,Keck Hospital of USC (CAUH),CAUH,TX1,2022-07-06 19:00:00,LI,0,0,0,12.328767123,19.863013699,45.890410959,5.4794520548,23.287671233,19.178082192,52.054794521,10.273972603,40.410958904,21.232876712,0,0,43.835616438,56.164383562,0,53.424657534,0,14.383561644,95.890410959,0,4.1095890411,32.191780822,0,0,3.4246575342,4.0368271955,0,,,0,0,0,0,0,0,7.5342465753,7.0821529745,13.01369863,14.730878187,16.438356164,22.09631728,35.616438356,28.257790368,10.273972603,10.764872521,0,0.9915014164,0,0.3541076487,0,0.4249291785,0,0.2124645892,0,0.4957507082,0,0,146,D,2022,May,,,,
78,Intermountain Medical Center (UTLD),UTLD,TX1,2022-07-06 19:00:00,LI,0,0,0,16.091954023,20.689655172,47.126436782,3.4482758621,36.781609195,14.942528736,44.827586207,6.8965517241,37.931034483,26.436781609,0,0,47.126436782,52.873563218,0,4.5977011494,0,19.540229885,96.551724138,0,3.4482758621,75.862068966,0,0,2.2988505747,4.0368271955,0,,,0,0,0,0,0,0,2.2988505747,7.0821529745,17.24137931,14.730878187,47.126436782,22.09631728,18.390804598,28.257790368,6.8965517241,10.764872521,0,0.9915014164,0,0.3541076487,0,0.4249291785,0,0.2124645892,0,0.4957507082,0,0,87,D,2022,May,,,,
79,University of Utah Medical Center (UTMC),UTMC,TX1,2022-07-06 19:00:00,LI,0,0,0,8.1081081081,32.432432432,43.243243243,0,35.135135135,2.7027027027,62.162162162,2.7027027027,16.216216216,21.621621622,35.135135135,0,32.432432432,67.567567568,0,27.027027027,0,48.648648649,89.189189189,0,10.810810811,24.324324324,0,0,8.1081081081,4.0368271955,0,,,0,0,0,0,0,0,2.7027027027,7.0821529745,10.810810811,14.730878187,29.72972973,22.09631728,32.432432432,28.257790368,2.7027027027,10.764872521,0,0.9915014164,0,0.3541076487,0,0.4249291785,0,0.2124645892,0,0.4957507082,0,0,37,D,2022,May,,,,
80,Primary Children's Hospital (UTPC),UTPC,TX1,2022-07-06 19:00:00,LI,66.666666667,0,33.333333333,0,0,0,0,33.333333333,0,66.666666667,100,0,0,0,0,33.333333333,66.666666667,0,33.333333333,0,66.666666667,100,0,0,0,0,0,66.666666667,4.0368271955,0,,,0,0,0,0,0,0,0,7.0821529745,0,14.730878187,0,22.09631728,0,28.257790368,0,10.764872521,0,0.9915014164,0,0.3541076487,0,0.4249291785,0,0.2124645892,33.333333333,0.4957507082,0,0,3,D,2022,May,,,,
81,The Queen's Medical Center (HIQM),HIQM,TX1,2022-07-06 19:00:00,LI,0,0,0,11.764705882,23.529411765,41.176470588,0,64.705882353,23.529411765,11.764705882,5.8823529412,29.411764706,41.176470588,0,0,47.058823529,52.941176471,0,11.764705882,0,35.294117647,100,0,0,52.941176471,0,0,11.764705882,3.6144578313,0,,,0,0,0,0,0,0,5.8823529412,4.8192771084,23.529411765,8.4337349398,29.411764706,39.759036145,23.529411765,26.104417671,0,10.843373494,0,0.8032128514,0,0,0,0.8032128514,0,0.8032128514,0,0.4016064257,0,0,17,D,2022,May,,,,
82,Oregon Health & Science University (ORUO),ORUO,TX1,2022-07-06 19:00:00,LI,0,0,0,9.5238095238,25.396825397,49.206349206,11.111111111,41.26984127,6.3492063492,41.26984127,6.3492063492,25.396825397,33.333333333,0,0,36.507936508,63.492063492,0,4.7619047619,0,22.222222222,100,0,0,73.015873016,0,0,0,3.6144578313,0,,,0,0,0,0,0,0,3.1746031746,4.8192771084,11.111111111,8.4337349398,36.507936508,39.759036145,33.333333333,26.104417671,14.285714286,10.843373494,0,0.8032128514,0,0,0,0.8032128514,0,0.8032128514,0,0.4016064257,0,0,63,D,2022,May,,,,
83,VA Portland Health Care System (ORVA),ORVA,TX1,2022-07-06 19:00:00,LI,0,0,0,0,10,50,15,40,15,30,5,20,35,0,0,10,90,0,0,0,30,95,0,5,70,0,0,0,3.6144578313,0,,,0,0,0,0,0,0,5,4.8192771084,10,8.4337349398,35,39.759036145,20,26.104417671,25,10.843373494,0,0.8032128514,0,0,0,0.8032128514,0,0.8032128514,0,0.4016064257,0,0,20,D,2022,May,,,,
84,Seattle Children's Hospital (WACH),WACH,TX1,2022-07-06 19:00:00,LI,21.428571429,7.1428571429,64.285714286,7.1428571429,0,0,0,28.571428571,7.1428571429,64.285714286,64.285714286,14.285714286,7.1428571429,14.285714286,0,42.857142857,57.142857143,0,42.857142857,0,28.571428571,100,0,0,28.571428571,0,0,28.571428571,3.6144578313,14.285714286,,,0,0,0,0,0,0,0,4.8192771084,0,8.4337349398,0,39.759036145,7.1428571429,26.104417671,0,10.843373494,14.285714286,0.8032128514,0,0,14.285714286,0.8032128514,14.285714286,0.8032128514,7.1428571429,0.4016064257,0,0,14,D,2022,May,,,,
85,Swedish Medical Center (WASM),WASM,TX1,2022-07-06 19:00:00,LI,0,0,0,3.2258064516,48.387096774,38.709677419,9.6774193548,48.387096774,16.129032258,25.806451613,3.2258064516,35.483870968,32.258064516,0,0,29.032258065,70.967741935,0,19.35483871,0,32.258064516,100,0,0,48.387096774,0,0,0,3.6144578313,0,,,0,0,0,0,0,0,6.4516129032,4.8192771084,0,8.4337349398,41.935483871,39.759036145,32.258064516,26.104417671,12.903225806,10.843373494,0,0.8032128514,0,0,0,0.8032128514,0,0.8032128514,0,0.4016064257,0,0,31,D,2022,May,,,,
86,University of Washington Medical Center (WAUW),WAUW,TX1,2022-07-06 19:00:00,LI,0,0,0,8.6538461538,20.192307692,44.230769231,4.8076923077,41.346153846,6.7307692308,47.115384615,4.8076923077,24.038461538,37.5,0,0,32.692307692,67.307692308,0,1.9230769231,0,35.576923077,96.153846154,0,3.8461538462,62.5,0,0,2.8846153846,3.6144578313,0,,,0,0,0,0,0,0,5.7692307692,4.8192771084,7.6923076923,8.4337349398,49.038461538,39.759036145,24.038461538,26.104417671,8.6538461538,10.843373494,0,0.8032128514,0,0,0,0.8032128514,0,0.8032128514,0,0.4016064257,0,0,104,D,2022,May,,,,
87,Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2022-07-06 19:00:00,LI,28.571428571,42.857142857,28.571428571,0,0,0,0,42.857142857,14.285714286,42.857142857,71.428571429,28.571428571,0,0,0,71.428571429,28.571428571,0,14.285714286,0,14.285714286,85.714285714,0,14.285714286,71.428571429,0,0,0,2.9661016949,57.142857143,,,0,0,0,0,0,0,14.285714286,7.0621468927,0,12.429378531,0,34.745762712,0,24.293785311,0,8.8983050847,14.285714286,0.5649717514,14.285714286,0.1412429379,0,0.7062146893,0,0,0,0,0,0,7,D,2022,May,,,,
88,Loyola University Medical Center (ILLU),ILLU,TX1,2022-07-06 19:00:00,LI,0,0,0,2.9411764706,20.588235294,54.411764706,5.8823529412,47.058823529,17.647058824,29.411764706,4.4117647059,17.647058824,25,30.882352941,0,32.352941176,67.647058824,0,0,0,47.058823529,100,0,0,52.941176471,0,0,1.4705882353,2.9661016949,0,,,0,0,0,0,0,0,5.8823529412,7.0621468927,16.176470588,12.429378531,48.529411765,34.745762712,17.647058824,24.293785311,2.9411764706,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,68,D,2022,May,,,,
89,Northwestern Memorial Hospital (ILNM),ILNM,TX1,2022-07-06 19:00:00,LI,0,0,0,9.2783505155,15.463917526,56.701030928,9.2783505155,30.927835052,13.402061856,46.391752577,8.2474226804,30.927835052,30.927835052,2.0618556701,0,34.020618557,65.979381443,0,7.2164948454,0,24.742268041,97.93814433,0,2.0618556701,68.041237113,0,0,0,2.9661016949,0,,,0,0,0,0,0,0,10.309278351,7.0621468927,17.525773196,12.429378531,39.175257732,34.745762712,20.618556701,24.293785311,7.2164948454,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,97,D,2022,May,,,,
90,Rush University Medical Center (ILPL),ILPL,TX1,2022-07-06 19:00:00,LI,0,0,0,2.6315789474,23.684210526,57.894736842,10.526315789,28.947368421,18.421052632,42.105263158,10.526315789,28.947368421,23.684210526,0,0,44.736842105,55.263157895,0,26.315789474,0,26.315789474,94.736842105,0,5.2631578947,47.368421053,0,0,2.6315789474,2.9661016949,0,,,0,0,0,0,0,0,2.6315789474,7.0621468927,21.052631579,12.429378531,34.210526316,34.745762712,31.578947368,24.293785311,5.2631578947,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,38,D,2022,May,,,,
91,University of Chicago Medical Center (ILUC),ILUC,TX1,2022-07-06 19:00:00,LI,2.9850746269,1.4925373134,1.4925373134,11.940298507,23.880597015,35.820895522,2.9850746269,31.343283582,16.417910448,49.253731343,7.4626865672,25.373134328,38.805970149,0,0,41.791044776,58.208955224,0,31.343283582,0,35.820895522,95.52238806,0,4.4776119403,32.835820896,0,0,7.4626865672,2.9661016949,0,,,0,0,0,0,0,0,11.940298507,7.0621468927,4.4776119403,12.429378531,20.895522388,34.745762712,35.820895522,24.293785311,5.9701492537,8.8983050847,1.4925373134,0.5649717514,0,0.1412429379,1.4925373134,0.7062146893,0,0,0,0,0,0,67,D,2022,May,,,,
92,University of Illinois Medical Center (ILUI),ILUI,TX1,2022-07-06 19:00:00,LI,0,0,0,12.727272727,12.727272727,60,5.4545454545,36.363636364,18.181818182,40,7.2727272727,23.636363636,25.454545455,1.8181818182,0,47.272727273,52.727272727,0,34.545454545,0,9.0909090909,98.181818182,0,1.8181818182,56.363636364,0,0,0,2.9661016949,0,,,0,0,0,0,0,0,7.2727272727,7.0621468927,10.909090909,12.429378531,47.272727273,34.745762712,20,24.293785311,9.0909090909,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,55,D,2022,May,,,,
93,Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2022-07-06 19:00:00,LI,1.7391304348,1.7391304348,0.8695652174,14.782608696,27.826086957,37.391304348,7.8260869565,41.739130435,9.5652173913,40.869565217,12.173913043,28.695652174,26.956521739,0,0,38.260869565,61.739130435,0,8.6956521739,0,20.869565217,93.913043478,0,6.0869565217,70.434782609,0,0,3.4782608696,2.9661016949,0,,,0,0,0,0,0,0,8.6956521739,7.0621468927,16.52173913,12.429378531,29.565217391,34.745762712,15.652173913,24.293785311,16.52173913,8.8983050847,0,0.5649717514,0,0.1412429379,2.6086956522,0.7062146893,0,0,0,0,0,0,115,D,2022,May,,,,
94,"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2022-07-06 19:00:00,LI,2.7027027027,1.8018018018,3.6036036036,7.2072072072,27.927927928,41.441441441,8.1081081081,45.045045045,10.810810811,36.036036036,9.009009009,18.918918919,16.216216216,34.234234234,0,40.540540541,59.459459459,0,5.4054054054,0,26.126126126,97.297297297,0,2.7027027027,68.468468468,0,0,4.5045045045,2.9661016949,0.9009009009,,,0,0,0,0,0,0,4.5045045045,7.0621468927,9.9099099099,12.429378531,29.72972973,34.745762712,27.027027027,24.293785311,12.612612613,8.8983050847,1.8018018018,0.5649717514,0,0.1412429379,0.9009009009,0.7062146893,0,0,0,0,0,0,111,D,2022,May,,,,
95,Avera McKennan Hospital (SDMK),SDMK,TX1,2022-07-06 19:00:00,LI,0,0,0,0,33.333333333,50,0,50,0,50,0,0,33.333333333,0,0,50,50,0,16.666666667,0,16.666666667,83.333333333,0,16.666666667,66.666666667,0,0,0,2.9661016949,0,,,0,0,0,0,0,0,0,7.0621468927,0,12.429378531,33.333333333,34.745762712,50,24.293785311,0,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,6,D,2022,May,,,,
96,Children's Hospital of Wisconsin (WICH),WICH,TX1,2022-07-06 19:00:00,LI,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,2.9661016949,0,,,0,0,0,0,0,0,0,7.0621468927,0,12.429378531,0,34.745762712,0,24.293785311,0,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,1,D,2022,May,,,,
97,Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2022-07-06 19:00:00,LI,0,0,0,18.75,31.25,37.5,12.5,25,25,37.5,0,18.75,37.5,0,0,6.25,93.75,0,62.5,0,25,93.75,0,6.25,12.5,0,0,6.25,2.9661016949,0,,,0,0,0,0,0,0,12.5,7.0621468927,6.25,12.429378531,18.75,34.745762712,31.25,24.293785311,0,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,16,D,2022,May,,,,
98,Aurora St. Luke's Medical Center (WISL),WISL,TX1,2022-07-06 19:00:00,LI,0,0,0,0,39.285714286,35.714285714,3.5714285714,42.857142857,28.571428571,25,14.285714286,14.285714286,42.857142857,0,0,35.714285714,64.285714286,0,46.428571429,0,14.285714286,96.428571429,0,3.5714285714,39.285714286,0,0,7.1428571429,2.9661016949,0,,,0,0,0,0,0,0,0,7.0621468927,3.5714285714,12.429378531,21.428571429,34.745762712,60.714285714,24.293785311,7.1428571429,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,28,D,2022,May,,,,
99,University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2022-07-06 19:00:00,LI,0,2.0202020202,0,9.0909090909,20.202020202,48.484848485,4.0404040404,32.323232323,19.191919192,44.444444444,4.0404040404,24.242424242,38.383838384,0,0,25.252525253,74.747474747,0,10.101010101,0,34.343434343,94.949494949,0,5.0505050505,55.555555556,0,0,1.0101010101,2.9661016949,0,,,0,0,0,0,0,0,5.0505050505,7.0621468927,11.111111111,12.429378531,44.444444444,34.745762712,20.202020202,24.293785311,8.0808080808,8.8983050847,0,0.5649717514,0,0.1412429379,0,0.7062146893,0,0,0,0,0,0,99,D,2022,May,,,,
100,Children's Hospital Colorado (COCH),COCH,TX1,2022-07-06 19:00:00,LI,37.5,25,37.5,0,0,0,12.5,25,0,62.5,87.5,12.5,0,0,0,50,50,0,12.5,0,0,100,0,0,87.5,0,0,12.5,3.9179104478,12.5,,,0,0,0,0,0,0,12.5,4.4776119403,12.5,18.470149254,0,32.462686567,0,22.388059701,0,7.6492537313,50,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,8,D,2022,May,,,,
101,Centura Porter Adventist Hospital (COPM),COPM,TX1,2022-07-06 19:00:00,LI,0,0,0,0,50,33.333333333,0,50,16.666666667,33.333333333,33.333333333,41.666666667,8.3333333333,0,0,41.666666667,58.333333333,0,8.3333333333,0,41.666666667,91.666666667,0,8.3333333333,50,0,0,0,3.9179104478,0,,,0,0,0,0,0,0,8.3333333333,4.4776119403,8.3333333333,18.470149254,41.666666667,32.462686567,33.333333333,22.388059701,0,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,12,D,2022,May,,,,
102,Presbyterian/St Luke's Medical Center (COSL),COSL,TX1,2022-07-06 19:00:00,LI,0,0,0,26.086956522,30.434782609,30.434782609,0,39.130434783,4.347826087,56.52173913,0,30.434782609,34.782608696,0,0,30.434782609,69.565217391,0,0,0,60.869565217,100,0,0,39.130434783,0,0,0,3.9179104478,0,,,0,0,0,0,0,0,0,4.4776119403,4.347826087,18.470149254,17.391304348,32.462686567,60.869565217,22.388059701,0,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,23,D,2022,May,,,,
103,University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2022-07-06 19:00:00,LI,0,0,0,10.101010101,24.242424242,52.525252525,4.0404040404,44.444444444,9.0909090909,42.424242424,4.0404040404,31.313131313,38.383838384,0,0,37.373737374,62.626262626,0,22.222222222,0,22.222222222,92.929292929,0,7.0707070707,55.555555556,0,0,4.0404040404,3.9179104478,0,,,0,0,0,0,0,0,2.0202020202,4.4776119403,20.202020202,18.470149254,39.393939394,32.462686567,25.252525253,22.388059701,5.0505050505,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,99,D,2022,May,,,,
104,University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2022-07-06 19:00:00,LI,0,0,0,5.5555555556,27.777777778,44.444444444,5.5555555556,38.888888889,5.5555555556,50,5.5555555556,27.777777778,44.444444444,0,0,27.777777778,72.222222222,0,0,0,22.222222222,94.444444444,0,5.5555555556,77.777777778,0,0,0,3.9179104478,0,,,0,0,0,0,0,0,0,4.4776119403,16.666666667,18.470149254,44.444444444,32.462686567,27.777777778,22.388059701,11.111111111,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,18,D,2022,May,,,,
105,University of Kansas Hospital (KSUK),KSUK,TX1,2022-07-06 19:00:00,LI,0,0,0,4,18,52,6,30,16,48,8,22,30,0,0,48,52,0,18,0,14,94,0,6,68,0,0,4,3.9179104478,0,,,0,0,0,0,0,0,6,4.4776119403,10,18.470149254,32,32.462686567,30,22.388059701,6,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,50,D,2022,May,,,,
106,Barnes-Jewish Hospital (MOBH),MOBH,TX1,2022-07-06 19:00:00,LI,0,0,0,4.6357615894,15.231788079,41.721854305,1.9867549669,32.450331126,10.59602649,54.966887417,9.9337748344,28.476821192,29.801324503,4.6357615894,0,38.410596026,61.589403974,0,5.9602649007,0,13.245033113,92.715231788,0,7.2847682119,80.794701987,0,0,3.9735099338,3.9179104478,0,,,0,0,0,0,0,0,6.6225165563,4.4776119403,25.165562914,18.470149254,39.735099338,32.462686567,11.920529801,22.388059701,10.59602649,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,151,D,2022,May,,,,
107,St. Louis Children's Hospital (MOCH),MOCH,TX1,2022-07-06 19:00:00,LI,47.058823529,11.764705882,41.176470588,0,0,0,0,29.411764706,11.764705882,58.823529412,70.588235294,17.647058824,0,5.8823529412,0,35.294117647,64.705882353,0,5.8823529412,0,11.764705882,94.117647059,0,5.8823529412,82.352941176,0,0,0,3.9179104478,17.647058824,,,0,0,0,0,0,0,0,4.4776119403,0,18.470149254,5.8823529412,32.462686567,0,22.388059701,5.8823529412,7.6492537313,35.294117647,2.2388059701,5.8823529412,0.3731343284,17.647058824,0.5597014925,5.8823529412,0.3731343284,5.8823529412,0.1865671642,0,0,17,D,2022,May,,,,
108,St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2022-07-06 19:00:00,LI,0,0,0,11.111111111,25.925925926,25.925925926,0,29.62962963,7.4074074074,62.962962963,0,29.62962963,37.037037037,0,0,44.444444444,55.555555556,0,7.4074074074,0,25.925925926,96.296296296,0,3.7037037037,66.666666667,0,0,3.7037037037,3.9179104478,0,,,0,0,0,0,0,0,11.111111111,4.4776119403,14.814814815,18.470149254,25.925925926,32.462686567,29.62962963,22.388059701,11.111111111,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,27,D,2022,May,,,,
109,SSM Health Saint Louis University Hospital (MOSL),MOSL,TX1,2022-07-06 19:00:00,LI,0,0,0,3.7037037037,18.518518519,55.555555556,7.4074074074,44.444444444,3.7037037037,44.444444444,3.7037037037,22.222222222,33.333333333,0,0,40.740740741,59.259259259,0,11.111111111,0,44.444444444,100,0,0,44.444444444,0,0,3.7037037037,3.9179104478,0,,,0,0,0,0,0,0,7.4074074074,4.4776119403,3.7037037037,18.470149254,18.518518519,32.462686567,40.740740741,22.388059701,14.814814815,7.6492537313,0,2.2388059701,0,0.3731343284,0,0.5597014925,0,0.3731343284,0,0.1865671642,0,0,27,D,2022,May,,,,
110,The Nebraska Medical Center (NEUN),NEUN,TX1,2022-07-06 19:00:00,LI,5.7692307692,0.9615384615,3.8461538462,9.6153846154,21.153846154,45.192307692,4.8076923077,36.538461538,8.6538461538,50,15.384615385,26.923076923,29.807692308,0,0,41.346153846,58.653846154,0,9.6153846154,0,27.884615385,95.192307692,0,4.8076923077,62.5,0,0,5.7692307692,3.9179104478,1.9230769231,,,0,0,0,0,0,0,1.9230769231,4.4776119403,24.038461538,18.470149254,27.884615385,32.462686567,19.230769231,22.388059701,6.7307692308,7.6492537313,1.9230769231,2.2388059701,0.9615384615,0.3731343284,0,0.5597014925,0.9615384615,0.3731343284,0,0.1865671642,0,0,104,D,2022,May,,,,
111,NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2022-07-06 19:00:00,LI,5.9405940594,6.9306930693,2.9702970297,5.9405940594,13.861386139,44.554455446,7.9207920792,37.623762376,9.900990099,44.554455446,15.841584158,19.801980198,29.702970297,3.9603960396,0,34.653465347,65.346534653,0,4.9504950495,0,28.712871287,85.148514851,0,14.851485149,66.336633663,0,0,4.9504950495,5.3726169844,0,,,0,0,0,0,0,0,11.881188119,8.6655112652,13.861386139,10.398613518,24.752475248,29.636048527,13.861386139,27.729636049,19.801980198,10.051993068,4.9504950495,1.0398613518,0,0,0.9900990099,0.1733102253,0.9900990099,0.1733102253,0.9900990099,0.5199306759,0,0,101,D,2022,May,,,,
112,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2022-07-06 19:00:00,LI,0,0,0,11.392405063,22.784810127,48.101265823,6.3291139241,34.17721519,15.189873418,44.303797468,7.5949367089,31.64556962,35.443037975,0,0,39.240506329,60.759493671,0,25.316455696,0,41.772151899,91.139240506,0,8.8607594937,32.911392405,0,0,3.7974683544,5.3726169844,0,,,0,0,0,0,0,0,3.7974683544,8.6655112652,2.5316455696,10.398613518,41.772151899,29.636048527,34.17721519,27.729636049,5.0632911392,10.051993068,0,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0,0.5199306759,0,0,79,D,2022,May,,,,
113,Montefiore Medical Center (NYMA),NYMA,TX1,2022-07-06 19:00:00,LI,2.0833333333,4.1666666667,0,12.5,18.75,43.75,10.416666667,37.5,14.583333333,37.5,8.3333333333,20.833333333,47.916666667,0,0,45.833333333,54.166666667,0,4.1666666667,0,56.25,97.916666667,0,2.0833333333,39.583333333,0,0,10.416666667,5.3726169844,0,,,0,0,0,0,0,0,6.25,8.6655112652,16.666666667,10.398613518,27.083333333,29.636048527,29.166666667,27.729636049,6.25,10.051993068,2.0833333333,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0,0.5199306759,0,0,48,D,2022,May,,,,
114,Mount Sinai Medical Center (NYMS),NYMS,TX1,2022-07-06 19:00:00,LI,1.7964071856,0,0,10.179640719,19.161676647,47.904191617,7.1856287425,32.934131737,15.568862275,44.311377246,7.1856287425,29.94011976,36.526946108,0,0,38.323353293,61.676646707,0,8.9820359281,0,40.718562874,92.814371257,0,7.1856287425,50.299401198,0,0,4.1916167665,5.3726169844,1.1976047904,,,0,0,0,0,0,0,10.179640719,8.6655112652,10.778443114,10.398613518,29.341317365,29.636048527,27.54491018,27.729636049,10.778443114,10.051993068,0,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0.5988023952,0.5199306759,0,0,167,D,2022,May,,,,
115,North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2022-07-06 19:00:00,LI,0,0,0,0,50,37.5,12.5,12.5,25,50,12.5,25,37.5,0,0,75,25,0,25,0,62.5,100,0,0,12.5,0,0,62.5,5.3726169844,0,,,0,0,0,0,0,0,0,8.6655112652,0,10.398613518,12.5,29.636048527,25,27.729636049,0,10.051993068,0,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0,0.5199306759,0,0,8,D,2022,May,,,,
116,New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY),NYNY,TX1,2022-07-06 19:00:00,LI,0,0,0,6.5217391304,26.086956522,52.173913043,8.6956521739,28.260869565,6.5217391304,56.52173913,6.5217391304,30.434782609,23.913043478,0,0,39.130434783,60.869565217,0,4.347826087,0,30.434782609,91.304347826,0,8.6956521739,65.217391304,0,0,0,5.3726169844,0,,,0,0,0,0,0,0,15.217391304,8.6655112652,17.391304348,10.398613518,26.086956522,29.636048527,32.608695652,27.729636049,6.5217391304,10.051993068,0,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0,0.5199306759,0,0,46,D,2022,May,,,,
117,New York University Medical Center (NYUC),NYUC,TX1,2022-07-06 19:00:00,LI,0,0,0,8.8888888889,20,40,6.6666666667,42.222222222,17.777777778,33.333333333,6.6666666667,24.444444444,26.666666667,24.444444444,0,42.222222222,57.777777778,0,57.777777778,0,8.8888888889,97.777777778,0,2.2222222222,33.333333333,0,0,6.6666666667,5.3726169844,0,,,0,0,0,0,0,0,11.111111111,8.6655112652,11.111111111,10.398613518,17.777777778,29.636048527,42.222222222,27.729636049,8.8888888889,10.051993068,0,1.0398613518,0,0,0,0.1733102253,0,0.1733102253,0,0.5199306759,0,0,45,D,2022,May,,,,
