ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH,GSR_P0_ACT_C3Y
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2021-01-04 18:00:00,HR,3,3,5,94.7368421052632,94.7368421052632,91.8778801843318,97.1145869419938,92.4000472165424,84.5128443074756,1.58247354614497,3.9782228671852,9.78378757836476,57,57,62,0,0,0,100,100,98.4479183291044,94.8232469608883,88.90951796942,0.093869767090219,0.289200384460907,0.462723544018657,6,6,2020,11,
Boston Children's Hospital (MACH),MACH,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,100,0,0,89.6608318737994,0,0,0.109136169211051,0,0,1,0,1,8,100,96,97.9393792244661,93.1806966715239,88.90951796942,0.666885609414289,2.02837619911424,4.04590393877129,32,32,2020,11,
Massachusetts General Hospital (MAMG),MAMG,TX1,2021-01-04 18:00:00,HR,1,7,12,98.9795918367347,92.3534389213382,81.8181818181818,96.6396082808039,91.1978902467545,85.3837934289201,3.35162998324483,8.22371114974238,9.31834609185858,98,98,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Tufts Medical Center (MANM),MANM,TX1,2021-01-04 18:00:00,HR,2,10,4,98.2142857142857,90.5986445757548,95.5555555555556,96.4989681489241,90.867045712615,86.5285089542229,3.91131766449856,9.46959323365989,12.780570114469,112,112,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Brigham and Women's Hospital (MAPB),MAPB,TX1,2021-01-04 18:00:00,HR,0,6,11,100,88.2135696950512,77.5510204081633,96.301927660731,90.5334729346465,85.1980379961489,2.0694195705592,4.78085825146427,6.95824416141807,54,54,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Johns Hopkins Hospital (MDJH),MDJH,TX1,2021-01-04 18:00:00,HR,5,7,3,89.7959183673469,85.5199222546161,93.0232558139535,97.3802009523385,93.110598870823,88.1183369272117,1.16364759631348,2.80143676824365,5.16525299168647,49,49,43,0,0,0,100,100,98.0985989669976,93.6916184105766,88.90951796942,0.15367272239997,0.516238538813808,0.701969540588772,8,8,2020,11,
University of Maryland Medical System (MDUM),MDUM,TX1,2021-01-04 18:00:00,HR,4,8,7,92.8571428571429,85.381091211995,89.0066964285714,96.3962476644318,90.6539548785423,85.8971591258727,2.00243287619683,4.48094490987274,9.34043250281637,56,56,64,0,0,0,100,100,96.8345859071933,89.6932960066882,88.90951796942,0.0967096484275144,0.260587969335277,0.342050206136681,3,3,2020,11,
Children's Hospital of Michigan (MICH),MICH,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,100,92.563432338413,81.1073339871046,83.9817541231856,0.0772760214823697,0.191216275741467,0.174570623558117,1,1,1,2,4,3,77.7777777777778,55.5555555555556,97.9127135373361,93.1095237789166,88.90951796942,0.169872119891682,0.440104333669345,1.10176391969978,9,9,2020,11,
Henry Ford Hospital (MIHF),MIHF,TX1,2021-01-04 18:00:00,HR,1,3,10,98,93.9574468085106,79.5918367346939,96.9662987957765,92.0269977457715,86.2158166959844,1.5045659431263,3.66397732448626,6.56725272725108,50,50,49,0,0,0,100,100,98.3831634268705,94.609511022071,0,0.0163004999552001,0.0554121756386403,0,1,1,2020,11,
Spectrum Health (MISH),MISH,TX1,2021-01-04 18:00:00,HR,0,4,7,100,89.7404614019521,84.4444444444444,97.4501052866206,93.2495374157912,85.176608546832,1.26671672535683,3.04825190564979,6.52752796228557,49,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
University of Michigan Medical Center (MIUM),MIUM,TX1,2021-01-04 18:00:00,HR,1,3,8,98.0392156862745,94.1176470588235,88.4057971014493,97.4593839990086,93.2787146719284,87.7931567106541,1.27981555106582,3.14281940369912,8.39575547021352,51,51,69,1,2,1,96.4285714285714,91.6071428571428,97.7085668183947,92.5183498674547,88.90951796942,0.632707340181773,1.9266921683556,2.01333627112105,28,28,2020,11,
Abbott Northwestern Hospital (MNAN),MNAN,TX1,2021-01-04 18:00:00,HR,0,1,5,100,97.1428571428571,87.6488095238095,97.0653148912028,92.2753773100598,86.3254509142298,1.0748031725712,2.69370382821508,5.88675450502527,36,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Children's Minnesota (MNCM),MNCM,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,97.96693470684,93.2745809593167,0,0.082260580142369,0.254681654100779,0,4,4,2020,11,
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2021-01-04 18:00:00,HR,0,1,5,100,97.3684210526316,85.2941176470588,96.1829165126349,90.1086116904753,85.1442329878774,1.48994822456949,3.79454615079505,4.99572422247678,38,38,34,0,3,1,100,77.7777777777778,97.5414802550028,91.9679723989405,88.90951796942,0.375093602397667,1.13341203297218,1.48631767893782,15,15,2020,11,
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2021-01-04 18:00:00,HR,0,6,7,100,90.2942419132896,88.135593220339,96.4749489110286,90.8202625798528,85.1078271338812,2.5274239763462,6.30470057738779,8.90559871264676,70,70,59,3,3,1,84.2105263157895,84.2105263157895,97.1465941587111,90.6843447315239,88.90951796942,0.499131633290613,1.35248151760828,0.565928001439801,19,19,2020,11,
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2021-01-04 18:00:00,HR,0,1,12,100,98.4126984126984,84.4155844155844,97.2514396537047,92.7657604753385,87.7091443195276,2.29330002737583,5.73909605329933,9.19130772892925,82,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,0,97.1143888057486,92.3723510225711,0,0.0292806362340846,0.073588685360831,0,1,1,0,0,0,0,100,100,98.2437545646671,94.1643993330858,88.90951796942,0.0531941158084384,0.159266572690354,0.705305912556876,3,3,2020,11,
St. Louis Children's Hospital (MOCH),MOCH,TX1,2021-01-04 18:00:00,HR,0,0,1,100,100,85.7142857142857,96.6665844366253,91.2281683926104,85.3776678867963,0.135661360390067,0.367605032865534,1.26461989531774,4,4,8,1,2,5,97.7777777777778,95.5555555555555,97.8703572581482,92.9598424230548,88.90951796942,0.957987746950653,2.97143978522783,3.35897965681278,45,45,2020,11,
Children's Mercy Hospital (MOCM),MOCM,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,91.6666666666667,97.5907404308477,92.1004645572065,88.90951796942,0.366974126434571,1.16761525878675,0.940407883409168,15,15,2020,11,
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2021-01-04 18:00:00,HR,2,4,10,97.9381443298969,95.5797203784776,90,97.0482354243302,92.2325604280203,88.306480549598,2.88719561238137,7.1922454131255,11.8152908405344,97,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
University of Mississippi Medical Center (MSUM),MSUM,TX1,2021-01-04 18:00:00,HR,2,3,8,90.9090909090909,86.3636363636364,77.5720164609053,95.3228443006778,89.2892623184425,85.9093229880789,1.13339827787448,2.00680782978436,4.75842463101298,22,22,36,1,2,0,80,60,96.5731172464226,89.0432168466968,88.90951796942,0.16891192018493,0.397731190612393,0.700894271771567,5,5,2020,11,
Wake Forest Baptist Medical Center (NCBG),NCBG,TX1,2021-01-04 18:00:00,HR,0,0,1,100,100,95.2380952380952,96.4829340214157,90.7964202056212,83.7827821167002,0.969510380511379,2.42036323828476,3.74771768494045,27,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Carolinas Medical Center (NCCM),NCCM,TX1,2021-01-04 18:00:00,HR,4,5,9,92.4528301886792,90.5267295597484,85.1475409836065,97.3716930687476,93.0892019739287,86.8851003295096,1.34390173832683,3.35945136123507,7.57680083288552,53,53,61,2,3,3,90.4761904761905,85.7142857142857,97.7900630925997,92.7044843747807,88.90951796942,0.425514073677448,1.2146866637691,2.73860224673502,21,21,2020,11,
Duke University Hospital (NCDU),NCDU,TX1,2021-01-04 18:00:00,HR,3,21,17,98.3333333333333,86.7804032286929,87.280412098798,96.869816099316,91.7873395571777,86.14905934041,5.70608305886309,13.5219741294857,18.4940700692329,180,180,134,0,0,4,100,100,98.1875911320173,93.9779451155808,88.90951796942,0.274477483401266,0.883505848819494,2.35749845587777,15,15,2020,11,
University of North Carolina Hospitals (NCMH),NCMH,TX1,2021-01-04 18:00:00,HR,1,4,3,97.6190476190476,89.8692810457516,85.1540616246498,97.2656954078378,92.7767410760605,87.4440999538455,1.15472053917069,2.83927543691783,2.67682764543374,42,42,21,0,0,0,100,100,97.5941474367328,92.1349468972646,88.90951796942,0.12230761991891,0.342815524779677,0.235101970852292,5,5,2020,11,
Children's Hospital & Medical Center (NECH),NECH,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,0,91.2982674651993,78.1383669256944,0,0.0910383748520038,0.246688995918,0,1,1,0,0,2,3,100,77.1428571428571,97.4485235004389,91.6073657631356,88.90951796942,0.284580650568103,0.842533198281227,1.1748440669653,11,11,2020,11,
The Nebraska Medical Center (NEUN),NEUN,TX1,2021-01-04 18:00:00,HR,2,5,18,97.8947368421053,94.6884452510587,81.610219845514,96.3865971397226,90.7379666058299,85.1958994464185,3.47696664636322,8.57237649245605,13.9138451368375,95,95,99,0,0,0,100,100,98.234033246088,94.1284102888878,0,0.035649309742533,0.0887309832111668,0,2,2,2020,11,
Newark Beth Israel Medical Center (NJBI),NJBI,TX1,2021-01-04 18:00:00,HR,4,11,16,95.6521739130435,87.4153452685422,87.6923076923077,96.024119863913,89.9598671752753,84.3729425739875,3.70420799049839,9.02090068040168,18.8755742153627,92,92,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Robert Wood Johnson University Hospital (NJRW),NJRW,TX1,2021-01-04 18:00:00,HR,1,2,5,93.75,87.5,81.4814814814815,96.9307651719504,91.9219852929165,84.7098348332707,0.486962614393781,1.20693922491556,3.99593400693769,16,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2021-01-04 18:00:00,HR,0,8,12,100,93.6666646171503,89.0909090909091,97.0136934253853,92.1578830296601,84.8871933550108,4.10765774430886,10.3227551974687,17.0127636336846,135,135,110,0,3,5,100,95.1974992895709,97.8877589894822,93.0182488630012,88.90951796942,1.47475207249863,4.47566560459985,6.01092698925335,69,69,2020,11,
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2021-01-04 18:00:00,HR,2,5,2,95.3488372093023,88.2463859208045,94.7368421052632,97.0496975196868,92.2452278280245,87.6665106606016,1.2749146296249,2.94863089223518,4.76354929933612,43,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Montefiore Medical Center (NYMA),NYMA,TX1,2021-01-04 18:00:00,HR,2,9,17,97.8723404255319,89.3737759553735,80.4597701149425,96.5762898811974,91.0686519943609,84.5519835506294,3.26765621255665,7.83182285929319,13.4573280438826,94,94,87,0,0,1,100,100,97.6077603563597,92.1425613244247,88.90951796942,0.315552449401683,1.04018581324447,1.75241738033926,13,13,2020,11,
Mount Sinai Medical Center (NYMS),NYMS,TX1,2021-01-04 18:00:00,HR,2,8,19,96.7213114754098,86.3564726849601,72.0588235294118,96.7385344231503,91.4937508564796,84.193473028994,2.02224898419738,4.74027364480971,9.82356255469985,61,61,68,0,0,3,100,100,98.3950655866497,94.65282904093,88.90951796942,0.0485557474394176,0.165061170686371,0.945844285564309,3,3,2020,11,
North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2021-01-04 18:00:00,HR,1,3,0,96.4285714285714,87.111801242236,0,97.4176863999158,93.1726333205489,0,0.733626652217864,1.74573774962905,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
New York University Medical Center (NYUC),NYUC,TX1,2021-01-04 18:00:00,HR,1,1,0,98.4615384615385,98.4615384615385,0,96.301834607106,90.4802137444396,0,2.47554877965883,6.1396951673088,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Westchester Medical Center (NYWC),NYWC,TX1,2021-01-04 18:00:00,HR,2,8,11,96.7741935483871,85.1577644408609,76.5957446808511,96.2158692670392,90.3167110739581,84.9295146457931,2.3805574544249,5.8275044661454,7.23675256931806,62,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2021-01-04 18:00:00,HR,2,3,12,98.2608695652174,97.3913043478261,88.4615384615385,96.7954970861439,91.627054825897,84.9068148298842,3.72778585060416,9.48306141906579,15.4113259644056,115,115,104,0,2,1,100,80.8080808080808,97.9822577369083,93.3137923324828,88.90951796942,0.224343725060972,0.626275260552172,2.14400059463127,11,11,2020,11,
Nationwide Children's Hospital (OHCH),OHCH,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,0,96.7658006391729,91.4902466785585,0,0.0658172714633131,0.178346731669384,0,2,2,0,0,0,1,100,100,97.8789246827569,92.9866507261285,88.90951796942,0.236052372280726,0.752871222576464,1.6763660621342,11,11,2020,11,
Children's Hospital Medical Center (OHCM),OHCM,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,100,97.5427980139193,93.480707319715,71.1652657560317,0.0497579064627332,0.134830262559363,0.680541484909698,2,2,2,0,1,5,100,95.2380952380952,97.8307536035797,92.8300786998266,88.90951796942,0.460953552414525,1.45169998349877,2.76377136958104,21,21,2020,11,
Ohio State University Medical Center (OHOU),OHOU,TX1,2021-01-04 18:00:00,HR,1,5,8,98.1818181818182,90.4656319290466,87.5,97.0519435542995,92.2444363015275,86.0177871728188,1.64391369130126,3.91645085093369,8.95285683700052,55,55,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2021-01-04 18:00:00,HR,0,0,3,100,100,66.6666666666667,97.5901286983117,93.6237258812214,85.645502098589,0.366609925751346,0.86014705691275,1.23438552445857,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
University Hospitals of Cleveland (OHUH),OHUH,TX1,2021-01-04 18:00:00,HR,2,4,4,93.9393939393939,87.8787878787879,85.5654761904762,96.3099872901657,90.4725212507711,85.1893835312011,1.23682938555904,2.98624399195307,4.05210828752187,33,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Integris Baptist Medical Center (OKBC),OKBC,TX1,2021-01-04 18:00:00,HR,1,3,11,97.8260869565217,93.4782608695652,76.5957446808511,96.8590814674474,91.9278486353339,86.0441958072326,1.47814962949946,3.40347287671925,5.26609881155074,46,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Oregon Health & Science University (ORUO),ORUO,TX1,2021-01-04 18:00:00,HR,1,3,9,94.4444444444444,83.3333333333333,86.1538461538461,97.0408808403145,92.2103550226069,86.4294149484537,0.502695381845655,1.26249513051023,8.48360115328501,18,18,65,0,0,0,0,0,0,0,88.90951796942,0,0,0.117550985426146,0,0,2020,11,
Allegheny General Hospital (PAAG),PAAG,TX1,2021-01-04 18:00:00,HR,4,6,6,92.7272727272727,88.7594080338266,89.4736842105263,95.7435671921114,90.3321042395786,84.8885735381556,2.68840438066393,5.11123363433821,8.49948471047855,55,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,100,94.5565749474073,85.9857605746614,80.0642522308553,0.112237352062866,0.304132402735592,0.222340720783209,2,2,1,0,0,4,100,100,97.6362119410111,92.2114504873634,88.90951796942,0.670618273305869,2.00168925050572,2.62899807232248,28,28,2020,11,
Children's Hospital of Philadelphia (PACP),PACP,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,91.304347826087,85.2173913043478,97.7866578063911,92.704539469925,88.90951796942,0.469631440886298,1.35472022041784,2.55094633012054,23,23,2020,11,
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2021-01-04 18:00:00,HR,0,2,3,100,95.2380952380952,78.5714285714286,97.2225829343083,92.6796193722224,83.7141235914418,1.18581914464589,2.8587671509703,2.12892790290211,42,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2021-01-04 18:00:00,HR,5,10,5,94.3181818181818,88.2816583806818,91.2033779028853,96.2680738392345,90.4130851606102,87.2420476333915,3.34348344836081,8.12292680066524,7.46602304141848,88,88,58,0,0,1,0,0,0,0,88.90951796942,0,0,0.103120064984618,0,0,2020,11,
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2021-01-04 18:00:00,HR,1,2,2,95.8333333333333,91.4772727272727,88.8888888888889,97.3962107874869,93.1110426469218,80.9586389276793,0.603951082125637,1.4896844789397,2.9985015241707,24,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Temple University Hospital (PATU),PATU,TX1,2021-01-04 18:00:00,HR,1,5,4,97.7272727272727,88.5780885780886,90.4761904761905,96.2025477826593,90.1885438695104,84.5169212518142,1.69909639680936,4.06807909918663,6.89111034222251,44,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2021-01-04 18:00:00,HR,2,10,29,98.2142857142857,90.0638531845262,81.3787305590584,97.3131005346796,92.9411866341119,85.8767989597051,3.0427870531721,7.22113569789889,21.2551896819571,112,112,156,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC),PRCC,TX1,2021-01-04 18:00:00,HR,0,0,1,100,100,85.7142857142857,97.6779706361598,93.8360944454441,82.7179473631487,0.188025579687108,0.455775551310765,1.20790241172426,8,8,7,0,0,0,0,0,0,0,88.90951796942,0,0,0.235101970852292,0,0,2020,11,
MUSC Children's Hospital (SCCH),SCCH,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,97.8428105427145,92.8662917292741,88.90951796942,0.305526108261936,0.94516674066703,0.227519646873962,14,14,2020,11,
Medical University of South Carolina (SCMU),SCMU,TX1,2021-01-04 18:00:00,HR,3,3,2,93.75,93.75,88.2352941176471,97.3407081413838,92.9716623634412,86.8649045544362,1.22865932710221,2.93419720088347,2.26324515579754,48,48,17,0,0,0,0,0,0,0,88.90951796942,0,0,0.705305912556876,0,0,2020,11,
Baptist Memorial Hospital (TNBM),TNBM,TX1,2021-01-04 18:00:00,HR,3,5,3,91.4285714285714,84.3636363636364,91.4285714285714,96.61818361157,91.3108153920017,88.2035621409504,1.12895872579859,2.49449869841643,4.2904327071226,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,96.1538461538462,88.2943143812709,97.8169554609184,92.7864091701315,88.90951796942,0.574398161287385,1.74218514785862,0.815220215346265,26,26,2020,11,
Saint Thomas Hospital (TNST),TNST,TX1,2021-01-04 18:00:00,HR,0,3,2,100,93.427704752275,92.8571428571428,96.2589556131532,90.3796127771244,86.6950577851059,1.81574079866953,4.63028867346997,3.75969172137384,47,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2021-01-04 18:00:00,HR,14,20,28,93.3333333333333,89.6491668494758,82.5025475543478,96.3264086061229,90.7503239590491,84.7676618264846,7.90881258043567,18.5819592717092,24.6954202881983,210,210,161,0,3,3,100,91.4814814814815,97.2346810917315,90.9746832504947,88.90951796942,1.12553671746833,3.23116185332911,3.50999909239352,40,40,2020,11,
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2021-01-04 18:00:00,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,94.4444444444444,80.3366001082659,97.4272583737565,91.5664985154379,88.90951796942,1.37848424251614,4.08290830196141,4.52734085237162,54,54,2020,11,
Seton Medical Center Austin (TXCT),TXCT,TX1,2021-01-04 18:00:00,HR,3,5,8,92.5,86.8965517241379,82.2222222222222,96.0104736350724,90.1177204749777,86.720634000441,1.25307353801927,2.82715613353072,5.96504998529957,40,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Medical City Dallas Hospital (TXHD),TXHD,TX1,2021-01-04 18:00:00,HR,1,2,6,96.4285714285714,92.2360248447205,81.8181818181818,96.7387043107373,91.4879191485751,85.5968034590838,0.918543143282707,2.20056630184711,4.39352890491565,28,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2021-01-04 18:00:00,HR,2,5,12,97.5,93.4920634920635,86.2847222222222,96.4915366849166,90.9209741049153,86.4479178025542,2.87288593017538,7.1603894785927,11.6757461646018,80,80,88,0,0,0,100,100,98.2848777648523,94.2885976011873,0,0.0173000082597021,0.0588099198718579,0,1,1,2020,11,
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2021-01-04 18:00:00,HR,0,4,14,100,91.4956011730205,81.3333333333333,96.8820056965887,91.82626372532,85.1410358911516,1.74917679811083,4.21091919923506,10.0162950752973,55,55,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2021-01-04 18:00:00,HR,3,5,8,94.6428571428571,90.6888888888889,85.4545454545454,96.9243360450414,91.9331415704764,85.2801815835213,1.69996652699024,4.05417270124937,7.71259729979494,56,56,55,0,0,0,100,100,98.7319945211672,95.7547074365932,0,0.0127611327945817,0.0433803953071875,0,1,1,2020,11,
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2021-01-04 18:00:00,HR,0,1,6,100,87.5,57.1428571428571,96.8485988255988,91.7839909022763,82.3773925947061,0.322518212899904,0.86808891826099,2.19267612959646,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Houston Methodist Hospital (TXMH),TXMH,TX1,2021-01-04 18:00:00,HR,1,5,9,98.7654320987654,93.5284747112704,89.0625,96.906826180226,91.8670425157917,86.09014641299,2.54939732472276,6.27719697980687,12.1228612094069,81,81,84,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2021-01-04 18:00:00,HR,1,4,13,98.6666666666667,94.1538461538462,85.6400356400356,96.4255963340424,90.8590480518314,83.8231044443388,2.76259560051134,6.55272551898723,14.9337575356863,75,75,91,0,0,0,0,0,0,0,88.90951796942,0,0,0.117550985426146,0,0,2020,11,
Scott and White Memorial Hospital (TXSW),TXSW,TX1,2021-01-04 18:00:00,HR,1,3,4,93.75,81.25,80,95.226688475605,87.7529272517509,84.3172592010557,0.764068047974059,1.88899872811938,2.85209852169339,16,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,
Texas Children's Hospital (TXTC),TXTC,TX1,2021-01-04 18:00:00,HR,0,0,0,100,100,100,97.2817623762375,92.8161284218457,42.9308643263568,0.0827575972167402,0.214079902679044,2.49990971455583,3,3,2,0,1,5,100,98.3333333333333,97.9605157918633,93.2591383997071,88.90951796942,1.23830755127803,3.68159085016332,6.46655225701068,60,60,2020,11,
