ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
University of Virginia Health Sciences Center (VAUV) , VAUV , TX1 , 2015/06/16 , Heart , 0 , 0 , 8 , 26 , 26 , 37 , 0 , 0 , 1 , 11 , 11 ,2015,6
Seattle Children's Hospital (WACH) , WACH , TX1 , 2015/06/16 , Heart , 0 , 0 , 0 , 2 , 2 , 1 , 0 , 1 , 3 , 38 , 38 ,2015,6
Providence Sacred Heart Medical Center & Children's Hospital (WASH) , WASH , TX1 , 2015/06/16 , Heart , 0 , 0 , 3 , 25 , 25 , 25 , NA , NA , 0 , NA , NA ,2015,6
University of Washington Medical Center (WAUW) , WAUW , TX1 , 2015/06/16 , Heart , 8 , 8 , 3 , 67 , 67 , 55 , NA , NA , 0 , NA , NA ,2015,6
Children's Hospital of Wisconsin (WICH) , WICH , TX1 , 2015/06/16 , Heart , 0 , 2 , 2 , 9 , 9 , 2 , 0 , 3 , 5 , 27 , 27 ,2015,6
Froedtert Memorial Lutheran Hospital (WISE) , WISE , TX1 , 2015/06/16 , Heart , 0 , 2 , 0 , 9 , 9 , 3 , NA , NA , NA , NA , NA ,2015,6
Aurora St. Luke's Medical Center (WISL) , WISL , TX1 , 2015/06/16 , Heart , 0 , 3 , 19 , 63 , 63 , 98 , NA , NA , NA , NA , NA ,2015,6
University of Wisconsin Hospital and Clinics (WIUW) , WIUW , TX1 , 2015/06/16 , Heart , 1 , 1 , 5 , 45 , 45 , 45 , NA , NA , NA , NA , NA ,2015,6
Children's of Alabama (ALCH),ALCH,TX1,2023-01-05 18:00:00,HR,,,,,,,0,0,2,15,15,2022,11
University of Alabama Hospital (ALUA),ALUA,TX1,2023-01-05 18:00:00,HR,1,4,2,42,42,59,,,,,,2022,11
Baptist Medical Center (ARBH),ARBH,TX1,2023-01-05 18:00:00,HR,1,2,5,21,21,31,,,,,,2022,11
Arkansas Children's Hospital (ARCH),ARCH,TX1,2023-01-05 18:00:00,HR,0,0,,1,1,,0,0,2,11,11,2022,11
Phoenix Children's Hospital (AZCH),AZCH,TX1,2023-01-05 18:00:00,HR,0,0,,2,2,,1,2,4,24,24,2022,11
Banner-University Medical Center Phoenix (AZGS),AZGS,TX1,2023-01-05 18:00:00,HR,1,2,,31,31,,,,,,,2022,11
Mayo Clinic Hospital (AZMC),AZMC,TX1,2023-01-05 18:00:00,HR,0,1,5,84,84,104,,,,,,2022,11
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2023-01-05 18:00:00,HR,1,2,6,4,4,31,,,1,,,2022,11
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2023-01-05 18:00:00,HR,,,,,,,0,1,3,14,14,2022,11
Childrens Hospital Los Angeles (CACL),CACL,TX1,2023-01-05 18:00:00,HR,,,1,,,2,0,0,0,12,12,2022,11
Cedars-Sinai Medical Center (CACS),CACS,TX1,2023-01-05 18:00:00,HR,6,14,31,203,203,244,,,0,,,2022,11
Loma Linda University Medical Center (CALL),CALL,TX1,2023-01-05 18:00:00,HR,1,5,5,30,30,28,0,0,1,14,14,2022,11
UCSF Medical Center at Mission Bay (CAMB),CAMB,TX1,2023-01-05 18:00:00,HR,,,,,,,1,1,0,8,8,2022,11
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2023-01-05 18:00:00,HR,0,0,1,7,7,4,0,2,4,47,47,2022,11
California Pacific Medical Center (CAPM),CAPM,TX1,2023-01-05 18:00:00,HR,2,3,2,34,34,32,,,,,,2022,11
University of California San Diego Medical Center (CASD),CASD,TX1,2023-01-05 18:00:00,HR,2,5,7,138,138,108,1,1,0,1,1,2022,11
University of California San Francisco Medical Center (CASF),CASF,TX1,2023-01-05 18:00:00,HR,1,5,4,49,49,39,,,,,,2022,11
Sutter Meidcal Center Sacramento (CASG),CASG,TX1,2023-01-05 18:00:00,HR,2,4,3,26,26,25,,,,,,2022,11
Sharp Memorial Hospital (CASH),CASH,TX1,2023-01-05 18:00:00,HR,4,4,2,28,28,26,,,,,,2022,11
Stanford Health Care (CASU),CASU,TX1,2023-01-05 18:00:00,HR,3,9,14,174,174,142,,,,,,2022,11
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2023-01-05 18:00:00,HR,0,5,10,98,98,97,0,0,2,13,13,2022,11
Keck Hospital of USC (CAUH),CAUH,TX1,2023-01-05 18:00:00,HR,0,2,2,67,67,36,,,,,,2022,11
Children's Hospital Colorado (COCH),COCH,TX1,2023-01-05 18:00:00,HR,0,0,0,2,2,1,1,1,2,27,27,2022,11
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2023-01-05 18:00:00,HR,6,9,7,69,69,92,,,,,,2022,11
Hartford Hospital (CTHH),CTHH,TX1,2023-01-05 18:00:00,HR,1,7,3,66,66,40,,,,,,2022,11
Yale New Haven Hospital (CTYN),CTYN,TX1,2023-01-05 18:00:00,HR,2,8,8,78,78,70,0,0,,2,2,2022,11
Children's National Medical Center (DCCH),DCCH,TX1,2023-01-05 18:00:00,HR,,,,,,,0,1,6,16,16,2022,11
Washington Hospital Center (DCWH),DCWH,TX1,2023-01-05 18:00:00,HR,1,5,8,46,46,42,,,,,,2022,11
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2023-01-05 18:00:00,HR,,,,,,,0,0,0,9,9,2022,11
Johns Hopkins All Children's Hospital (FLAC),FLAC,TX1,2023-01-05 18:00:00,HR,0,0,,1,1,,0,0,3,2,2,2022,11
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2023-01-05 18:00:00,HR,4,9,9,89,89,60,,,,,,2022,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2023-01-05 18:00:00,HR,6,12,17,138,138,123,,,,,,2022,11
Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD),FLJD,TX1,2023-01-05 18:00:00,HR,0,0,1,1,1,1,0,1,0,13,13,2022,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2023-01-05 18:00:00,HR,0,2,7,33,33,58,,,0,,,2022,11
Largo Medical Center (FLLM),FLLM,TX1,2023-01-05 18:00:00,HR,1,4,,25,25,,,,,,,2022,11
Memorial Regional Hospital (FLMR),FLMR,TX1,2023-01-05 18:00:00,HR,0,2,2,27,27,26,,,,,,2022,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2023-01-05 18:00:00,HR,2,3,13,94,94,57,,,0,,,2022,11
Tampa General Hospital (FLTG),FLTG,TX1,2023-01-05 18:00:00,HR,3,5,14,73,73,121,,,,,,2022,11
UF Health Shands Hospital (FLUF),FLUF,TX1,2023-01-05 18:00:00,HR,0,1,8,31,31,35,2,4,5,39,39,2022,11
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2023-01-05 18:00:00,HR,,,,,,,1,1,0,35,35,2022,11
Emory University Hospital (GAEM),GAEM,TX1,2023-01-05 18:00:00,HR,5,12,15,84,84,80,,,,,,2022,11
Piedmont Hospital (GAPH),GAPH,TX1,2023-01-05 18:00:00,HR,2,4,6,29,29,29,,,,,,2022,11
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2023-01-05 18:00:00,HR,3,3,1,18,18,22,0,3,2,10,10,2022,11
Advocate Christ Medical Center (ILCH),ILCH,TX1,2023-01-05 18:00:00,HR,1,9,2,58,58,58,,,0,,,2022,11
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2023-01-05 18:00:00,HR,0,0,0,4,4,4,0,4,2,60,60,2022,11
Loyola University Medical Center (ILLU),ILLU,TX1,2023-01-05 18:00:00,HR,1,2,9,34,34,60,,,0,,,2022,11
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2023-01-05 18:00:00,HR,2,4,16,60,60,102,0,0,,1,1,2022,11
OSF Saint Francis Medical Center (ILSF),ILSF,TX1,2023-01-05 18:00:00,HR,0,2,,9,9,,,,,,,2022,11
University of Chicago Medical Center (ILUC),ILUC,TX1,2023-01-05 18:00:00,HR,1,2,8,88,88,78,0,0,0,5,5,2022,11
Indiana University Health (INIM),INIM,TX1,2023-01-05 18:00:00,HR,6,8,4,41,41,31,0,0,1,13,13,2022,11
Lutheran Hospital of Fort Wayne (INLH),INLH,TX1,2023-01-05 18:00:00,HR,0,0,4,12,12,11,,,,,,2022,11
St Vincent Hospital and Health Care Center (INSV),INSV,TX1,2023-01-05 18:00:00,HR,5,10,5,72,72,99,,,0,,,2022,11
University of Kansas Hospital (KSUK),KSUK,TX1,2023-01-05 18:00:00,HR,2,5,1,84,84,52,,,,,,2022,11
Jewish Hospital (KYJH),KYJH,TX1,2023-01-05 18:00:00,HR,0,3,3,16,16,18,,,,,,2022,11
Norton Children's Hospital (KYKC),KYKC,TX1,2023-01-05 18:00:00,HR,0,0,,2,2,,1,3,1,10,10,2022,11
University of Kentucky Medical Center (KYUK),KYUK,TX1,2023-01-05 18:00:00,HR,5,5,11,44,44,79,,,,,,2022,11
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2023-01-05 18:00:00,HR,6,6,3,44,44,63,0,0,0,6,6,2022,11
Boston Children's Hospital (MACH),MACH,TX1,2023-01-05 18:00:00,HR,0,0,,2,2,,1,1,2,24,24,2022,11
Massachusetts General Hospital (MAMG),MAMG,TX1,2023-01-05 18:00:00,HR,0,2,10,94,94,100,,,,,,2022,11
Tufts Medical Center (MANM),MANM,TX1,2023-01-05 18:00:00,HR,2,8,13,70,70,111,,,,,,2022,11
Brigham and Women's Hospital (MAPB),MAPB,TX1,2023-01-05 18:00:00,HR,1,3,8,31,31,59,,,,,,2022,11
Johns Hopkins Hospital (MDJH),MDJH,TX1,2023-01-05 18:00:00,HR,6,9,6,37,37,45,0,0,0,3,3,2022,11
University of Maryland Medical System (MDUM),MDUM,TX1,2023-01-05 18:00:00,HR,1,5,11,41,41,56,0,0,0,2,2,2022,11
Children's Hospital of Michigan (MICH),MICH,TX1,2023-01-05 18:00:00,HR,,,0,,,1,0,1,4,8,8,2022,11
Henry Ford Hospital (MIHF),MIHF,TX1,2023-01-05 18:00:00,HR,1,5,4,60,60,49,,,0,,,2022,11
Spectrum Health (MISH),MISH,TX1,2023-01-05 18:00:00,HR,0,3,6,56,56,40,,,,,,2022,11
University of Michigan Medical Center (MIUM),MIUM,TX1,2023-01-05 18:00:00,HR,4,6,2,54,54,59,1,2,3,42,42,2022,11
Abbott Northwestern Hospital (MNAN),MNAN,TX1,2023-01-05 18:00:00,HR,0,1,2,27,27,36,,,,,,2022,11
Children's Minnesota (MNCM),MNCM,TX1,2023-01-05 18:00:00,HR,,,,,,,0,0,0,6,6,2022,11
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2023-01-05 18:00:00,HR,1,4,3,46,46,38,0,0,4,12,12,2022,11
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2023-01-05 18:00:00,HR,2,5,5,53,53,72,0,2,3,19,19,2022,11
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2023-01-05 18:00:00,HR,3,7,3,94,94,82,,,,,,2022,11
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2023-01-05 18:00:00,HR,,,0,,,1,0,0,0,3,3,2022,11
St. Louis Children's Hospital (MOCH),MOCH,TX1,2023-01-05 18:00:00,HR,0,0,0,3,3,7,0,5,2,25,25,2022,11
Children's Mercy Hospital (MOCM),MOCM,TX1,2023-01-05 18:00:00,HR,,,,,,,0,0,1,14,14,2022,11
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2023-01-05 18:00:00,HR,3,5,8,86,86,97,,,,,,2022,11
University of Mississippi Medical Center (MSUM),MSUM,TX1,2023-01-05 18:00:00,HR,1,1,6,16,16,26,1,2,0,6,6,2022,11
Wake Forest Baptist Medical Center (NCBG),NCBG,TX1,2023-01-05 18:00:00,HR,0,0,0,23,23,25,,,,,,2022,11
Carolinas Medical Center (NCCM),NCCM,TX1,2023-01-05 18:00:00,HR,0,1,9,61,61,53,1,1,3,32,32,2022,11
Duke University Hospital (NCDU),NCDU,TX1,2023-01-05 18:00:00,HR,1,7,30,201,201,166,0,2,1,15,15,2022,11
University of North Carolina Hospitals (NCMH),NCMH,TX1,2023-01-05 18:00:00,HR,0,1,6,30,30,38,0,0,0,6,6,2022,11
Children's Hospital & Medical Center (NECH),NECH,TX1,2023-01-05 18:00:00,HR,,,0,,,1,0,2,2,6,6,2022,11
The Nebraska Medical Center (NEUN),NEUN,TX1,2023-01-05 18:00:00,HR,4,9,9,91,91,102,0,0,0,3,3,2022,11
Newark Beth Israel Medical Center (NJBI),NJBI,TX1,2023-01-05 18:00:00,HR,2,4,13,41,41,108,,,,,,2022,11
Robert Wood Johnson University Hospital (NJRW),NJRW,TX1,2023-01-05 18:00:00,HR,0,0,4,11,11,20,,,,,,2022,11
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2023-01-05 18:00:00,HR,2,8,12,136,136,138,2,5,5,51,51,2022,11
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2023-01-05 18:00:00,HR,1,3,4,39,39,40,,,,,,2022,11
Montefiore Medical Center (NYMA),NYMA,TX1,2023-01-05 18:00:00,HR,2,5,10,81,81,93,1,1,0,3,3,2022,11
Mount Sinai Medical Center (NYMS),NYMS,TX1,2023-01-05 18:00:00,HR,2,8,8,59,59,62,0,0,2,4,4,2022,11
North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2023-01-05 18:00:00,HR,2,3,3,45,45,20,,,,,,2022,11
New York University Medical Center (NYUC),NYUC,TX1,2023-01-05 18:00:00,HR,0,0,2,80,80,46,0,0,,2,2,2022,11
Westchester Medical Center (NYWC),NYWC,TX1,2023-01-05 18:00:00,HR,3,4,11,66,66,59,,,,,,2022,11
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2023-01-05 18:00:00,HR,1,4,6,102,102,117,0,1,1,13,13,2022,11
Nationwide Children's Hospital (OHCH),OHCH,TX1,2023-01-05 18:00:00,HR,0,0,0,1,1,2,1,2,1,17,17,2022,11
Children's Hospital Medical Center (OHCM),OHCM,TX1,2023-01-05 18:00:00,HR,0,0,0,3,3,2,0,0,6,20,20,2022,11
Ohio State University Medical Center (OHOU),OHOU,TX1,2023-01-05 18:00:00,HR,2,5,6,76,76,58,0,0,,1,1,2022,11
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2023-01-05 18:00:00,HR,0,0,0,14,14,13,,,,,,2022,11
University Hospitals of Cleveland (OHUH),OHUH,TX1,2023-01-05 18:00:00,HR,3,4,4,33,33,33,,,,,,2022,11
Integris Baptist Medical Center (OKBC),OKBC,TX1,2023-01-05 18:00:00,HR,2,6,3,38,38,46,,,,,,2022,11
St Vincent Hospital and Medical Center (ORSV),ORSV,TX1,2023-01-05 18:00:00,HR,0,2,,25,25,,,,,,,2022,11
Oregon Health & Science University (ORUO),ORUO,TX1,2023-01-05 18:00:00,HR,0,0,7,10,10,28,,,,,,2022,11
Allegheny General Hospital (PAAG),PAAG,TX1,2023-01-05 18:00:00,HR,5,7,5,52,52,59,,,,,,2022,11
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2023-01-05 18:00:00,HR,,,0,,,2,0,1,1,23,23,2022,11
Children's Hospital of Philadelphia (PACP),PACP,TX1,2023-01-05 18:00:00,HR,,,,,,,4,4,4,29,29,2022,11
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2023-01-05 18:00:00,HR,0,1,1,40,40,32,,,,,,2022,11
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2023-01-05 18:00:00,HR,4,6,10,59,59,86,,,,,,2022,11
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2023-01-05 18:00:00,HR,0,1,2,24,24,23,,,,,,2022,11
Temple University Hospital (PATU),PATU,TX1,2023-01-05 18:00:00,HR,2,5,7,35,35,42,,,,,,2022,11
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2023-01-05 18:00:00,HR,6,14,16,117,117,116,,,,,,2022,11
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC),PRCC,TX1,2023-01-05 18:00:00,HR,0,1,0,8,8,7,0,0,,1,1,2022,11
MUSC Children's Hospital (SCCH),SCCH,TX1,2023-01-05 18:00:00,HR,,,,,,,1,1,1,18,18,2022,11
Medical University of South Carolina (SCMU),SCMU,TX1,2023-01-05 18:00:00,HR,4,6,3,92,92,43,,,,,,2022,11
Baptist Memorial Hospital (TNBM),TNBM,TX1,2023-01-05 18:00:00,HR,2,4,5,34,34,37,,,,,,2022,11
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2023-01-05 18:00:00,HR,,,,,,,0,0,4,14,14,2022,11
Saint Thomas Hospital (TNST),TNST,TX1,2023-01-05 18:00:00,HR,2,2,6,59,59,51,,,,,,2022,11
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2023-01-05 18:00:00,HR,12,14,30,219,219,205,0,2,4,46,46,2022,11
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2023-01-05 18:00:00,HR,,,,,,,1,4,10,46,46,2022,11
Seton Medical Center Austin (TXCT),TXCT,TX1,2023-01-05 18:00:00,HR,2,2,7,17,17,42,,,,,,2022,11
,TXDL,TX1,2023-01-05 18:00:00,HR,0,0,,3,3,,1,1,,7,7,2022,11
Medical City Dallas Hospital (TXHD),TXHD,TX1,2023-01-05 18:00:00,HR,1,6,7,36,36,28,,,,,,2022,11
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2023-01-05 18:00:00,HR,2,4,8,65,65,77,,,0,,,2022,11
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2023-01-05 18:00:00,HR,0,3,7,51,51,57,,,,,,2022,11
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2023-01-05 18:00:00,HR,1,4,6,65,65,51,,,0,,,2022,11
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2023-01-05 18:00:00,HR,0,0,3,4,4,12,,,,,,2022,11
Houston Methodist Hospital (TXMH),TXMH,TX1,2023-01-05 18:00:00,HR,0,4,5,83,83,87,,,,,,2022,11
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2023-01-05 18:00:00,HR,0,2,7,69,69,79,,,,,,2022,11
Scott and White Memorial Hospital (TXSW),TXSW,TX1,2023-01-05 18:00:00,HR,0,1,4,9,9,23,,,,,,2022,11
Texas Children's Hospital (TXTC),TXTC,TX1,2023-01-05 18:00:00,HR,0,0,0,2,2,3,1,1,4,72,72,2022,11
Baylor University Medical Center (TXTX),TXTX,TX1,2023-01-05 18:00:00,HR,2,7,20,116,116,130,,,,,,2022,11
Intermountain Medical Center (UTLD),UTLD,TX1,2023-01-05 18:00:00,HR,2,3,3,36,36,36,,,,,,2022,11
University of Utah Medical Center (UTMC),UTMC,TX1,2023-01-05 18:00:00,HR,0,2,7,52,52,62,,,,,,2022,11
Primary Children's Hospital (UTPC),UTPC,TX1,2023-01-05 18:00:00,HR,,,,,,,0,1,1,25,25,2022,11
Inova Fairfax Hospital (VAFH),VAFH,TX1,2023-01-05 18:00:00,HR,2,7,6,101,101,60,,,,,,2022,11
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2023-01-05 18:00:00,HR,1,2,3,78,78,49,0,0,,1,1,2022,11
Hunter Holmes McGuire Veterans Administration Medical Center (VAMV),VAMV,TX1,2023-01-05 18:00:00,HR,2,2,2,6,6,24,,,,,,2022,11
Sentara Norfolk General Hospital (VANG),VANG,TX1,2023-01-05 18:00:00,HR,3,6,10,44,44,63,,,,,,2022,11
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2023-01-05 18:00:00,HR,1,5,8,26,26,35,0,2,2,24,24,2022,11
Seattle Children's Hospital (WACH),WACH,TX1,2023-01-05 18:00:00,HR,0,0,1,2,2,2,0,3,1,40,40,2022,11
Providence Sacred Heart Medical Center & Children's Hospital (WASH),WASH,TX1,2023-01-05 18:00:00,HR,0,3,3,26,26,22,,,,,,2022,11
University of Washington Medical Center (WAUW),WAUW,TX1,2023-01-05 18:00:00,HR,4,8,18,121,121,179,,,,,,2022,11
Children's Hospital of Wisconsin (WICH),WICH,TX1,2023-01-05 18:00:00,HR,,,0,,,1,2,2,4,16,16,2022,11
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2023-01-05 18:00:00,HR,0,2,6,47,47,35,,,,,,2022,11
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2023-01-05 18:00:00,HR,3,6,7,64,64,58,,,,,,2022,11
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2023-01-05 18:00:00,HR,7,14,6,78,78,56,,,,,,2022,11
West Virginia University Hospital (WVWU),WVWU,TX1,2023-01-05 18:00:00,HR,0,0,,14,14,,,,,,,2022,11
Children's of Alabama (ALCH),ALCH,TX1,2018-01-04 18:00:00,HR,0,0,,1,1,,0,2,1,18,18,2017,11
University of Alabama Hospital (ALUA),ALUA,TX1,2018-01-04 18:00:00,HR,1,1,7,40,40,49,,,0,,,2017,11
Baptist Medical Center (ARBH),ARBH,TX1,2018-01-04 18:00:00,HR,0,1,5,35,35,29,,,,,,2017,11
Arkansas Children's Hospital (ARCH),ARCH,TX1,2018-01-04 18:00:00,HR,,,4,,,7,1,4,12,24,24,2017,11
Phoenix Children's Hospital (AZCH),AZCH,TX1,2018-01-04 18:00:00,HR,,,,,,,1,3,3,44,44,2017,11
Mayo Clinic Hospital (AZMC),AZMC,TX1,2018-01-04 18:00:00,HR,0,2,4,104,104,55,,,,,,2017,11
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2018-01-04 18:00:00,HR,2,3,6,14,14,14,,,0,,,2017,11
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2018-01-04 18:00:00,HR,,,,,,,0,0,,7,7,2017,11
Childrens Hospital Los Angeles (CACL),CACL,TX1,2018-01-04 18:00:00,HR,0,0,1,2,2,2,0,0,0,15,15,2017,11
Cedars-Sinai Medical Center (CACS),CACS,TX1,2018-01-04 18:00:00,HR,8,23,35,277,277,238,,,,,,2017,11
Loma Linda University Medical Center (CALL),CALL,TX1,2018-01-04 18:00:00,HR,1,2,5,29,29,25,1,2,2,19,19,2017,11
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2018-01-04 18:00:00,HR,1,1,1,6,6,5,2,4,5,40,40,2017,11
California Pacific Medical Center (CAPM),CAPM,TX1,2018-01-04 18:00:00,HR,0,1,3,7,7,14,,,,,,2017,11
University of California San Diego Medical Center (CASD),CASD,TX1,2018-01-04 18:00:00,HR,1,4,4,56,56,27,,,,,,2017,11
University of California San Francisco Medical Center (CASF),CASF,TX1,2018-01-04 18:00:00,HR,3,4,5,36,36,33,,,,,,2017,11
Sutter Meidcal Center Sacramento (CASG),CASG,TX1,2018-01-04 18:00:00,HR,1,2,4,26,26,27,,,,,,2017,11
Sharp Memorial Hospital (CASH),CASH,TX1,2018-01-04 18:00:00,HR,2,2,2,29,29,29,,,,,,2017,11
Stanford Health Care (CASU),CASU,TX1,2018-01-04 18:00:00,HR,7,17,10,141,141,90,0,0,,1,1,2017,11
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2018-01-04 18:00:00,HR,4,11,16,113,113,98,0,1,5,25,25,2017,11
Keck Hospital of USC (CAUH),CAUH,TX1,2018-01-04 18:00:00,HR,0,1,3,46,46,45,,,,,,2017,11
Children's Hospital Colorado (COCH),COCH,TX1,2018-01-04 18:00:00,HR,0,0,2,3,3,3,0,0,4,32,32,2017,11
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2018-01-04 18:00:00,HR,6,9,10,83,83,44,,,,,,2017,11
Hartford Hospital (CTHH),CTHH,TX1,2018-01-04 18:00:00,HR,2,2,3,27,27,28,,,,,,2017,11
Yale New Haven Hospital (CTYN),CTYN,TX1,2018-01-04 18:00:00,HR,2,4,3,27,27,23,,,,,,2017,11
Children's National Medical Center (DCCH),DCCH,TX1,2018-01-04 18:00:00,HR,,,,,,,1,3,2,19,19,2017,11
Washington Hospital Center (DCWH),DCWH,TX1,2018-01-04 18:00:00,HR,0,3,12,42,42,25,,,0,,,2017,11
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2018-01-04 18:00:00,HR,,,,,,,0,1,3,5,5,2017,11
Johns Hopkins All Children's Hospital (FLAC),FLAC,TX1,2018-01-04 18:00:00,HR,0,0,,1,1,,1,1,5,21,21,2017,11
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2018-01-04 18:00:00,HR,3,4,,31,31,,,,,,,2017,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2018-01-04 18:00:00,HR,1,6,2,82,82,16,,,,,,2017,11
Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD),FLJD,TX1,2018-01-04 18:00:00,HR,,,0,,,1,0,0,0,16,16,2017,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2018-01-04 18:00:00,HR,3,6,6,51,51,40,0,0,0,4,4,2017,11
Memorial Regional Hospital (FLMR),FLMR,TX1,2018-01-04 18:00:00,HR,1,1,,17,17,,,,,,,2017,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2018-01-04 18:00:00,HR,2,4,11,48,48,61,,,,,,2017,11
Tampa General Hospital (FLTG),FLTG,TX1,2018-01-04 18:00:00,HR,3,5,16,108,108,108,,,,,,2017,11
UF Health Shands Hospital (FLUF),FLUF,TX1,2018-01-04 18:00:00,HR,1,5,8,51,51,36,0,2,6,44,44,2017,11
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2018-01-04 18:00:00,HR,0,0,1,4,4,2,1,2,6,45,45,2017,11
Emory University Hospital (GAEM),GAEM,TX1,2018-01-04 18:00:00,HR,3,5,14,77,77,73,,,,,,2017,11
Piedmont Hospital (GAPH),GAPH,TX1,2018-01-04 18:00:00,HR,0,5,3,22,22,15,,,,,,2017,11
Saint Joseph's Hospital of Atlanta (GASJ),GASJ,TX1,2018-01-04 18:00:00,HR,,,0,,,5,,,,,,2017,11
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2018-01-04 18:00:00,HR,1,2,0,24,24,31,0,1,0,10,10,2017,11
Advocate Christ Medical Center (ILCH),ILCH,TX1,2018-01-04 18:00:00,HR,0,2,3,49,49,32,,,,,,2017,11
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2018-01-04 18:00:00,HR,0,0,2,1,1,3,1,1,2,38,38,2017,11
Loyola University Medical Center (ILLU),ILLU,TX1,2018-01-04 18:00:00,HR,1,4,2,56,56,30,,,,,,2017,11
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2018-01-04 18:00:00,HR,4,6,12,69,69,55,,,,,,2017,11
Rush University Medical Center (ILPL),ILPL,TX1,2018-01-04 18:00:00,HR,,,2,,,13,,,,,,2017,11
University of Chicago Medical Center (ILUC),ILUC,TX1,2018-01-04 18:00:00,HR,1,4,16,70,70,62,0,0,,1,1,2017,11
Indiana University Health (INIM),INIM,TX1,2018-01-04 18:00:00,HR,2,5,5,42,42,46,0,0,1,15,15,2017,11
Lutheran Hospital of Fort Wayne (INLH),INLH,TX1,2018-01-04 18:00:00,HR,2,3,4,17,17,21,,,,,,2017,11
