ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Georgetown University Medical Center (DCGU),DCGU,TX1,2017-01-04 18:00:00,LI,10,20,40,143,143,203,2,3,3,48,48,2017,1
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2017-01-04 18:00:00,LI,0,0,,1,1,,0,0,1,16,16,2017,1
Broward General Medical Center (FLBC),FLBC,TX1,2017-01-04 18:00:00,LI,0,1,12,33,33,64,,,,,,2017,1
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2017-01-04 18:00:00,LI,2,11,,69,69,,,,,,,2017,1
Florida Hospital Medical Center (FLFH),FLFH,TX1,2017-01-04 18:00:00,LI,5,9,28,129,129,161,,,,,,2017,1
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2017-01-04 18:00:00,LI,5,19,39,194,194,208,0,0,10,34,34,2017,1
Mayo Clinic Florida (FLSL),FLSL,TX1,2017-01-04 18:00:00,LI,7,24,65,355,355,368,,,,,,2017,1
Tampa General Hospital (FLTG),FLTG,TX1,2017-01-04 18:00:00,LI,4,13,44,166,166,261,,,,,,2017,1
UF Health Shands Hospital (FLUF),FLUF,TX1,2017-01-04 18:00:00,LI,2,9,17,93,93,49,5,6,2,13,13,2017,1
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2017-01-04 18:00:00,LI,0,0,,3,3,,5,5,5,51,51,2017,1
Emory University Hospital (GAEM),GAEM,TX1,2017-01-04 18:00:00,LI,10,17,48,334,334,247,,,,,,2017,1
Piedmont Hospital (GAPH),GAPH,TX1,2017-01-04 18:00:00,LI,8,21,44,191,191,207,,,,,,2017,1
The Queen's Medical Center (HIQM),HIQM,TX1,2017-01-04 18:00:00,LI,0,0,2,36,36,15,,,,,,2017,1
Hawaii Medical Center East (HISF),HISF,TX1,2017-01-04 18:00:00,LI,,,3,,,16,,,,,,2017,1
University of Iowa Hospitals and Clinics (IAIV),IAIV,TX1,2017-01-04 18:00:00,LI,1,2,11,65,65,71,,,,,,2017,1
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2017-01-04 18:00:00,LI,,,0,,,1,1,1,3,37,37,2017,1
Loyola University Medical Center (ILLU),ILLU,TX1,2017-01-04 18:00:00,LI,4,9,11,88,88,43,,,,,,2017,1
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2017-01-04 18:00:00,LI,10,29,45,215,215,232,,,,,,2017,1
Rush University Medical Center (ILPL),ILPL,TX1,2017-01-04 18:00:00,LI,1,2,22,43,43,65,,,,,,2017,1
University of Chicago Medical Center (ILUC),ILUC,TX1,2017-01-04 18:00:00,LI,3,5,11,45,45,51,3,3,2,11,11,2017,1
University of Illinois Medical Center (ILUI),ILUI,TX1,2017-01-04 18:00:00,LI,3,4,22,43,43,72,,,,,,2017,1
Indiana University Health (INIM),INIM,TX1,2017-01-04 18:00:00,LI,16,27,38,269,269,249,1,1,3,7,7,2017,1
University of Kansas Hospital (KSUK),KSUK,TX1,2017-01-04 18:00:00,LI,10,20,30,224,224,209,,,,,,2017,1
Jewish Hospital (KYJH),KYJH,TX1,2017-01-04 18:00:00,LI,4,11,22,87,87,86,,,,,,2017,1
University of Kentucky Medical Center (KYUK),KYUK,TX1,2017-01-04 18:00:00,LI,2,7,16,91,91,88,,,,,,2017,1
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2017-01-04 18:00:00,LI,15,37,64,432,432,339,4,4,1,20,20,2017,1
Tulane Medical Center (LATU),LATU,TX1,2017-01-04 18:00:00,LI,1,5,20,55,55,74,,,1,,,2017,1
Willis-Knighton Medical Center (LAWK),LAWK,TX1,2017-01-04 18:00:00,LI,0,3,9,16,16,24,,,,,,2017,1
Beth Israel Deaconess Medical Center (MABI),MABI,TX1,2017-01-04 18:00:00,LI,5,7,6,63,63,61,,,,,,2017,1
Boston Children's Hospital (MACH),MACH,TX1,2017-01-04 18:00:00,LI,0,0,1,3,3,2,0,0,3,32,32,2017,1
Lahey Clinic Medical Center (MALC),MALC,TX1,2017-01-04 18:00:00,LI,5,17,26,136,136,119,,,,,,2017,1
Massachusetts General Hospital (MAMG),MAMG,TX1,2017-01-04 18:00:00,LI,8,15,30,134,134,135,0,0,0,5,5,2017,1
UMass Memorial Medical Center (MAUM),MAUM,TX1,2017-01-04 18:00:00,LI,6,15,38,132,132,146,,,,,,2017,1
Johns Hopkins Hospital (MDJH),MDJH,TX1,2017-01-04 18:00:00,LI,1,14,19,192,192,89,1,2,2,9,9,2017,1
University of Maryland Medical System (MDUM),MDUM,TX1,2017-01-04 18:00:00,LI,12,46,38,290,290,177,0,0,,1,1,2017,1
William Beaumont Hospital (MIBH),MIBH,TX1,2017-01-04 18:00:00,LI,1,4,12,32,32,29,,,,,,2017,1
Children's Hospital of Michigan (MICH),MICH,TX1,2017-01-04 18:00:00,LI,,,,,,,0,0,,4,4,2017,1
Henry Ford Hospital (MIHF),MIHF,TX1,2017-01-04 18:00:00,LI,6,17,37,191,191,210,0,0,,1,1,2017,1
University of Michigan Medical Center (MIUM),MIUM,TX1,2017-01-04 18:00:00,LI,7,13,28,149,149,139,3,4,1,35,35,2017,1
Univ of MN Amplatz Children's Hosp (MNAC),MNAC,TX1,2017-01-04 18:00:00,LI,0,0,,2,2,,0,0,,16,16,2017,1
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2017-01-04 18:00:00,LI,10,19,42,227,227,235,,,0,,,2017,1
Saint Marys Hospital (Mayo Clinic) (MNSM),MNSM,TX1,2017-01-04 18:00:00,LI,,,0,,,1,0,0,6,7,7,2017,1
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2017-01-04 18:00:00,LI,4,16,34,148,148,153,0,0,2,5,5,2017,1
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2017-01-04 18:00:00,LI,7,21,39,229,229,203,,,,,,2017,1
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2017-01-04 18:00:00,LI,,,,,,,0,0,0,2,2,2017,1
St. Louis Children's Hospital (MOCH),MOCH,TX1,2017-01-04 18:00:00,LI,1,1,,1,1,,3,4,5,29,29,2017,1
Children's Mercy Hospital (MOCM),MOCM,TX1,2017-01-04 18:00:00,LI,,,,,,,2,4,2,13,13,2017,1
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2017-01-04 18:00:00,LI,0,1,0,9,9,11,,,,,,2017,1
SSM Health Saint Louis University Hospital (MOSL),MOSL,TX1,2017-01-04 18:00:00,LI,0,3,14,54,54,69,,,,,,2017,1
University of Mississippi Medical Center (MSUM),MSUM,TX1,2017-01-04 18:00:00,LI,2,7,1,51,51,9,,,,,,2017,1
Carolinas Medical Center (NCCM),NCCM,TX1,2017-01-04 18:00:00,LI,4,12,24,143,143,140,1,2,1,7,7,2017,1
Duke University Hospital (NCDU),NCDU,TX1,2017-01-04 18:00:00,LI,2,7,9,129,129,113,3,3,7,29,29,2017,1
University of North Carolina Hospitals (NCMH),NCMH,TX1,2017-01-04 18:00:00,LI,4,6,17,68,68,85,0,0,,1,1,2017,1
The Nebraska Medical Center (NEUN),NEUN,TX1,2017-01-04 18:00:00,LI,10,23,46,164,164,183,2,4,0,16,16,2017,1
Our Lady of Lourdes Medical Center (NJLL),NJLL,TX1,2017-01-04 18:00:00,LI,1,4,4,13,13,34,,,,,,2017,1
University Hospital (NJUH),NJUH,TX1,2017-01-04 18:00:00,LI,3,10,12,108,108,95,,,,,,2017,1
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2017-01-04 18:00:00,LI,12,27,47,251,251,249,4,6,4,51,51,2017,1
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2017-01-04 18:00:00,LI,2,6,28,57,57,84,,,,,,2017,1
Montefiore Medical Center (NYMA),NYMA,TX1,2017-01-04 18:00:00,LI,5,10,9,82,82,55,0,0,1,11,11,2017,1
Mount Sinai Medical Center (NYMS),NYMS,TX1,2017-01-04 18:00:00,LI,11,29,47,242,242,211,3,3,7,21,21,2017,1
New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY),NYNY,TX1,2017-01-04 18:00:00,LI,0,0,7,12,12,19,,,,,,2017,1
New York University Medical Center (NYUC),NYUC,TX1,2017-01-04 18:00:00,LI,4,7,16,62,62,83,,,0,,,2017,1
Westchester Medical Center (NYWC),NYWC,TX1,2017-01-04 18:00:00,LI,2,4,8,41,41,46,2,2,1,6,6,2017,1
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2017-01-04 18:00:00,LI,15,32,49,289,289,296,2,2,4,13,13,2017,1
Children's Hospital Medical Center (OHCM),OHCM,TX1,2017-01-04 18:00:00,LI,,,0,,,2,3,5,6,58,58,2017,1
Ohio State University Medical Center (OHOU),OHOU,TX1,2017-01-04 18:00:00,LI,3,5,10,71,71,60,,,,,,2017,1
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2017-01-04 18:00:00,LI,10,19,22,174,174,116,,,0,,,2017,1
University Hospitals of Cleveland (OHUH),OHUH,TX1,2017-01-04 18:00:00,LI,5,6,15,39,39,50,,,,,,2017,1
Integris Baptist Medical Center (OKBC),OKBC,TX1,2017-01-04 18:00:00,LI,2,7,16,86,86,95,0,0,1,1,1,2017,1
Children's Hospital of Oklahoma (OKCM),OKCM,TX1,2017-01-04 18:00:00,LI,,,,,,,1,2,0,6,6,2017,1
OU Medical Center (OKMD),OKMD,TX1,2017-01-04 18:00:00,LI,2,5,10,26,26,31,,,0,,,2017,1
Oregon Health & Science University (ORUO),ORUO,TX1,2017-01-04 18:00:00,LI,2,7,21,101,101,93,,,0,,,2017,1
Portland Veterans Administration Medical Center (ORUO),ORUO,VA1,2017-01-04 18:00:00,LI,0,2,10,54,54,37,,,,,,2017,1
Albert Einstein Medical Center (PAAE),PAAE,TX1,2017-01-04 18:00:00,LI,5,8,13,104,104,44,,,,,,2017,1
Allegheny General Hospital (PAAG),PAAG,TX1,2017-01-04 18:00:00,LI,3,9,9,52,52,40,,,,,,2017,1
Children's Hospital of Pittsburgh of UPMC (PACH),PACH,TX1,2017-01-04 18:00:00,LI,0,0,0,8,8,9,0,0,6,68,68,2017,1
Children's Hospital of Philadelphia (PACP),PACP,TX1,2017-01-04 18:00:00,LI,,,,,,,3,4,5,45,45,2017,1
Geisinger Medical Center (PAGM),PAGM,TX1,2017-01-04 18:00:00,LI,0,1,3,18,18,25,,,,,,2017,1
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2017-01-04 18:00:00,LI,5,9,15,66,66,53,,,,,,2017,1
Hahnemann University Hospital (PAHM),PAHM,TX1,2017-01-04 18:00:00,LI,1,8,9,44,44,40,,,,,,2017,1
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2017-01-04 18:00:00,LI,10,16,30,150,150,151,,,,,,2017,1
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2017-01-04 18:00:00,LI,2,10,21,122,122,111,,,,,,2017,1
Temple University Hospital (PATU),PATU,TX1,2017-01-04 18:00:00,LI,2,4,13,24,24,52,,,,,,2017,1
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2017-01-04 18:00:00,LI,4,28,55,306,306,298,1,1,,3,3,2017,1
VA Pittsburgh Healthcare System (PAVA),PAVA,TX1,2017-01-04 18:00:00,LI,4,7,25,74,74,102,,,,,,2017,1
Auxilio Mutuo Hospital (PRSJ),PRSJ,TX1,2017-01-04 18:00:00,LI,3,6,9,112,112,30,,,,,,2017,1
Medical University of South Carolina (SCMU),SCMU,TX1,2017-01-04 18:00:00,LI,8,14,34,148,148,141,1,2,5,12,12,2017,1
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2017-01-04 18:00:00,LI,,,,,,,0,0,4,9,9,2017,1
Methodist University Hospital (TNMH),TNMH,TX1,2017-01-04 18:00:00,LI,17,33,75,275,275,289,,,,,,2017,1
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2017-01-04 18:00:00,LI,12,32,54,330,330,268,0,0,,3,3,2017,1
Baylor All Saints Medical Center (TXAS),TXAS,TX1,2017-01-04 18:00:00,LI,4,5,16,29,29,64,,,,,,2017,1
"University Hospital, University of Texas Health Science Center (TXBC)",TXBC,TX1,2017-01-04 18:00:00,LI,9,17,16,156,156,98,0,0,,3,3,2017,1
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2017-01-04 18:00:00,LI,,,,,,,0,0,3,29,29,2017,1
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2017-01-04 18:00:00,LI,3,7,7,97,97,50,0,0,0,19,19,2017,1
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2017-01-04 18:00:00,LI,5,14,33,145,145,143,0,0,,1,1,2017,1
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2017-01-04 18:00:00,LI,4,8,14,94,94,89,,,0,,,2017,1
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2017-01-04 18:00:00,LI,,,4,,,18,,,,,,2017,1
Methodist Dallas Medical Center (TXMC),TXMC,TX1,2017-01-04 18:00:00,LI,6,15,15,127,127,102,,,,,,2017,1
Houston Methodist Hospital (TXMH),TXMH,TX1,2017-01-04 18:00:00,LI,12,24,25,200,200,131,,,,,,2017,1
Christus Santa Rosa Hospital Medical Center (TXRM),TXRM,TX1,2017-01-04 18:00:00,LI,,,,,,,,,5,,,2017,1
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2017-01-04 18:00:00,LI,3,11,9,94,94,58,,,0,,,2017,1
Texas Children's Hospital (TXTC),TXTC,TX1,2017-01-04 18:00:00,LI,0,0,0,2,2,2,6,10,11,82,82,2017,1
Baylor University Medical Center (TXTX),TXTX,TX1,2017-01-04 18:00:00,LI,9,26,27,216,216,202,0,0,,1,1,2017,1
Michael E. DeBakey VA Medical Center (TXVA),TXVA,TX1,2017-01-04 18:00:00,LI,2,5,2,23,23,18,,,,,,2017,1
Intermountain Medical Center (UTLD),UTLD,TX1,2017-01-04 18:00:00,LI,3,9,16,93,93,68,,,,,,2017,1
University of Utah Medical Center (UTMC),UTMC,TX1,2017-01-04 18:00:00,LI,0,5,7,76,76,57,,,,,,2017,1
Primary Children's Hospital (UTPC),UTPC,TX1,2017-01-04 18:00:00,LI,0,0,,1,1,,2,3,1,26,26,2017,1
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2017-01-04 18:00:00,LI,5,12,23,126,126,129,0,0,0,2,2,2017,1
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2017-01-04 18:00:00,LI,4,14,24,142,142,138,,,0,,,2017,1
Seattle Children's Hospital (WACH),WACH,TX1,2017-01-04 18:00:00,LI,0,0,0,1,1,2,0,2,1,31,31,2017,1
Swedish Medical Center (WASM),WASM,TX1,2017-01-04 18:00:00,LI,2,2,1,39,39,19,,,,,,2017,1
University of Washington Medical Center (WAUW),WAUW,TX1,2017-01-04 18:00:00,LI,7,23,19,211,211,186,,,,,,2017,1
Children's Hospital of Wisconsin (WICH),WICH,TX1,2017-01-04 18:00:00,LI,,,,,,,1,1,0,20,20,2017,1
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2017-01-04 18:00:00,LI,5,6,7,54,54,42,,,,,,2017,1
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2017-01-04 18:00:00,LI,3,7,10,74,74,64,,,,,,2017,1
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2017-01-04 18:00:00,LI,10,28,30,201,201,147,1,1,1,5,5,2017,1
Children's of Alabama (ALCH),ALCH,TX1,2017-07-05 19:00:00,LI,0,1,,2,2,,4,5,3,15,15,2017,7
University of Alabama Hospital (ALUA),ALUA,TX1,2017-07-05 19:00:00,LI,11,22,59,263,263,250,,,2,,,2017,7
UAMS Medical Center (ARUA),ARUA,TX1,2017-07-05 19:00:00,LI,5,8,7,76,76,59,,,,,,2017,7
Phoenix Children's Hospital (AZCH),AZCH,TX1,2017-07-05 19:00:00,LI,,,,,,,0,0,1,15,15,2017,7
Banner-University Medical Center Phoenix (AZGS),AZGS,TX1,2017-07-05 19:00:00,LI,6,11,31,122,122,137,,,,,,2017,7
Mayo Clinic Hospital (AZMC),AZMC,TX1,2017-07-05 19:00:00,LI,9,21,18,215,215,177,,,,,,2017,7
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2017-07-05 19:00:00,LI,0,0,,9,9,,,,,,,2017,7
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2017-07-05 19:00:00,LI,1,2,5,17,17,21,,,1,,,2017,7
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2017-07-05 19:00:00,LI,,,,,,,3,3,0,10,10,2017,7
Childrens Hospital Los Angeles (CACL),CACL,TX1,2017-07-05 19:00:00,LI,,,0,,,3,1,1,2,40,40,2017,7
Cedars-Sinai Medical Center (CACS),CACS,TX1,2017-07-05 19:00:00,LI,4,9,24,114,114,109,,,,,,2017,7
Scripps Green Hospital (CAGH),CAGH,TX1,2017-07-05 19:00:00,LI,2,4,17,86,86,81,,,,,,2017,7
Loma Linda University Medical Center (CALL),CALL,TX1,2017-07-05 19:00:00,LI,5,13,11,74,74,70,,,,,,2017,7
UCSF Medical Center at Mission Bay (CAMB),CAMB,TX1,2017-07-05 19:00:00,LI,,,,,,,1,2,,13,13,2017,7
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2017-07-05 19:00:00,LI,0,0,0,2,2,1,3,6,8,83,83,2017,7
California Pacific Medical Center (CAPM),CAPM,TX1,2017-07-05 19:00:00,LI,1,5,23,153,153,166,,,,,,2017,7
University of California San Diego Medical Center (CASD),CASD,TX1,2017-07-05 19:00:00,LI,7,10,17,80,80,91,,,,,,2017,7
University of California San Francisco Medical Center (CASF),CASF,TX1,2017-07-05 19:00:00,LI,9,24,55,367,367,312,0,0,2,8,8,2017,7
Stanford Health Care (CASU),CASU,TX1,2017-07-05 19:00:00,LI,5,16,15,131,131,123,,,,,,2017,7
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2017-07-05 19:00:00,LI,21,48,87,321,321,345,2,4,12,29,29,2017,7
Keck Hospital of USC (CAUH),CAUH,TX1,2017-07-05 19:00:00,LI,11,23,29,237,237,164,,,,,,2017,7
Children's Hospital Colorado (COCH),COCH,TX1,2017-07-05 19:00:00,LI,,,,,,,4,5,6,36,36,2017,7
Centura Porter Adventist Hospital (COPM),COPM,TX1,2017-07-05 19:00:00,LI,1,3,2,37,37,19,,,,,,2017,7
Presbyterian/St Luke's Medical Center (COSL),COSL,TX1,2017-07-05 19:00:00,LI,0,0,,6,6,,,,,,,2017,7
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2017-07-05 19:00:00,LI,8,20,37,177,177,210,0,0,,1,1,2017,7
Hartford Hospital (CTHH),CTHH,TX1,2017-07-05 19:00:00,LI,1,5,7,46,46,34,,,,,,2017,7
Yale New Haven Hospital (CTYN),CTYN,TX1,2017-07-05 19:00:00,LI,0,0,12,61,61,58,0,0,3,18,18,2017,7
Georgetown University Medical Center (DCGU),DCGU,TX1,2017-07-05 19:00:00,LI,10,18,39,140,140,202,1,3,4,53,53,2017,7
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2017-07-05 19:00:00,LI,0,0,,1,1,,0,0,1,15,15,2017,7
Broward General Medical Center (FLBC),FLBC,TX1,2017-07-05 19:00:00,LI,0,3,9,33,33,53,,,,,,2017,7
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2017-07-05 19:00:00,LI,2,9,3,73,73,9,,,,,,2017,7
Florida Hospital Medical Center (FLFH),FLFH,TX1,2017-07-05 19:00:00,LI,3,6,31,146,146,152,,,,,,2017,7
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2017-07-05 19:00:00,LI,5,22,32,200,200,195,0,0,10,40,40,2017,7
Mayo Clinic Florida (FLSL),FLSL,TX1,2017-07-05 19:00:00,LI,5,20,63,355,355,369,,,,,,2017,7
Tampa General Hospital (FLTG),FLTG,TX1,2017-07-05 19:00:00,LI,6,13,47,162,162,236,,,,,,2017,7
UF Health Shands Hospital (FLUF),FLUF,TX1,2017-07-05 19:00:00,LI,4,11,15,96,96,47,3,3,4,6,6,2017,7
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2017-07-05 19:00:00,LI,0,0,1,3,3,1,5,5,3,58,58,2017,7
Emory University Hospital (GAEM),GAEM,TX1,2017-07-05 19:00:00,LI,11,21,43,343,343,278,,,,,,2017,7
Piedmont Hospital (GAPH),GAPH,TX1,2017-07-05 19:00:00,LI,9,21,47,207,207,205,,,,,,2017,7
The Queen's Medical Center (HIQM),HIQM,TX1,2017-07-05 19:00:00,LI,0,0,3,38,38,23,,,,,,2017,7
Hawaii Medical Center East (HISF),HISF,TX1,2017-07-05 19:00:00,LI,,,1,,,4,,,,,,2017,7
University of Iowa Hospitals and Clinics (IAIV),IAIV,TX1,2017-07-05 19:00:00,LI,1,2,9,64,64,72,,,,,,2017,7
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2017-07-05 19:00:00,LI,0,0,0,1,1,1,1,2,3,37,37,2017,7
Loyola University Medical Center (ILLU),ILLU,TX1,2017-07-05 19:00:00,LI,3,10,13,97,97,52,,,,,,2017,7
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2017-07-05 19:00:00,LI,9,26,38,208,208,222,,,,,,2017,7
Rush University Medical Center (ILPL),ILPL,TX1,2017-07-05 19:00:00,LI,1,2,18,52,52,57,,,,,,2017,7
University of Chicago Medical Center (ILUC),ILUC,TX1,2017-07-05 19:00:00,LI,3,5,9,39,39,49,1,2,3,11,11,2017,7
University of Illinois Medical Center (ILUI),ILUI,TX1,2017-07-05 19:00:00,LI,3,4,17,50,50,59,,,,,,2017,7
Indiana University Health (INIM),INIM,TX1,2017-07-05 19:00:00,LI,9,18,45,289,289,240,1,1,2,9,9,2017,7
University of Kansas Hospital (KSUK),KSUK,TX1,2017-07-05 19:00:00,LI,11,22,30,217,217,227,,,,,,2017,7
Jewish Hospital (KYJH),KYJH,TX1,2017-07-05 19:00:00,LI,3,10,22,89,89,90,,,,,,2017,7
University of Kentucky Medical Center (KYUK),KYUK,TX1,2017-07-05 19:00:00,LI,2,6,16,93,93,90,,,,,,2017,7
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2017-07-05 19:00:00,LI,16,37,64,438,438,373,3,3,1,16,16,2017,7
Tulane Medical Center (LATU),LATU,TX1,2017-07-05 19:00:00,LI,1,5,18,44,44,84,,,,,,2017,7
Willis-Knighton Medical Center (LAWK),LAWK,TX1,2017-07-05 19:00:00,LI,1,4,7,17,17,23,,,,,,2017,7
Beth Israel Deaconess Medical Center (MABI),MABI,TX1,2017-07-05 19:00:00,LI,4,7,9,72,72,60,,,,,,2017,7
Boston Children's Hospital (MACH),MACH,TX1,2017-07-05 19:00:00,LI,0,0,1,3,3,1,0,1,2,33,33,2017,7
Lahey Clinic Medical Center (MALC),MALC,TX1,2017-07-05 19:00:00,LI,5,20,19,145,145,120,,,,,,2017,7
Massachusetts General Hospital (MAMG),MAMG,TX1,2017-07-05 19:00:00,LI,6,9,29,141,141,134,0,0,0,5,5,2017,7
UMass Memorial Medical Center (MAUM),MAUM,TX1,2017-07-05 19:00:00,LI,6,14,37,135,135,141,,,,,,2017,7
Johns Hopkins Hospital (MDJH),MDJH,TX1,2017-07-05 19:00:00,LI,3,21,25,201,201,117,1,2,2,11,11,2017,7
University of Maryland Medical System (MDUM),MDUM,TX1,2017-07-05 19:00:00,LI,12,48,46,320,320,191,0,0,,1,1,2017,7
William Beaumont Hospital (MIBH),MIBH,TX1,2017-07-05 19:00:00,LI,1,2,14,24,24,33,,,,,,2017,7
Children's Hospital of Michigan (MICH),MICH,TX1,2017-07-05 19:00:00,LI,,,,,,,0,0,,5,5,2017,7
Henry Ford Hospital (MIHF),MIHF,TX1,2017-07-05 19:00:00,LI,9,20,36,190,190,211,0,0,,1,1,2017,7
University of Michigan Medical Center (MIUM),MIUM,TX1,2017-07-05 19:00:00,LI,3,7,33,149,149,143,1,2,3,30,30,2017,7
Univ of MN Amplatz Children's Hosp (MNAC),MNAC,TX1,2017-07-05 19:00:00,LI,0,0,,2,2,,0,0,0,15,15,2017,7
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2017-07-05 19:00:00,LI,13,21,39,237,237,228,,,0,,,2017,7
Saint Marys Hospital (Mayo Clinic) (MNSM),MNSM,TX1,2017-07-05 19:00:00,LI,,,0,,,1,0,1,5,8,8,2017,7
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2017-07-05 19:00:00,LI,4,15,33,153,153,146,0,0,2,7,7,2017,7
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2017-07-05 19:00:00,LI,4,18,42,218,218,212,,,,,,2017,7
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2017-07-05 19:00:00,LI,,,,,,,0,0,0,2,2,2017,7
St. Louis Children's Hospital (MOCH),MOCH,TX1,2017-07-05 19:00:00,LI,1,1,,1,1,,3,5,6,34,34,2017,7
Children's Mercy Hospital (MOCM),MOCM,TX1,2017-07-05 19:00:00,LI,,,,,,,1,2,4,11,11,2017,7
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2017-07-05 19:00:00,LI,0,1,1,12,12,14,,,,,,2017,7
SSM Health Saint Louis University Hospital (MOSL),MOSL,TX1,2017-07-05 19:00:00,LI,0,2,13,60,60,56,,,,,,2017,7
University of Mississippi Medical Center (MSUM),MSUM,TX1,2017-07-05 19:00:00,LI,3,6,3,59,59,18,,,,,,2017,7
Carolinas Medical Center (NCCM),NCCM,TX1,2017-07-05 19:00:00,LI,4,10,28,143,143,145,1,1,2,7,7,2017,7
Duke University Hospital (NCDU),NCDU,TX1,2017-07-05 19:00:00,LI,2,8,10,144,144,110,2,2,7,32,32,2017,7
University of North Carolina Hospitals (NCMH),NCMH,TX1,2017-07-05 19:00:00,LI,4,6,15,68,68,78,0,0,,2,2,2017,7
The Nebraska Medical Center (NEUN),NEUN,TX1,2017-07-05 19:00:00,LI,8,20,47,152,152,190,2,3,1,15,15,2017,7
Our Lady of Lourdes Medical Center (NJLL),NJLL,TX1,2017-07-05 19:00:00,LI,1,2,6,12,12,35,,,,,,2017,7
University Hospital (NJUH),NJUH,TX1,2017-07-05 19:00:00,LI,5,14,11,108,108,89,,,,,,2017,7
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2017-07-05 19:00:00,LI,11,23,46,249,249,235,3,5,5,54,54,2017,7
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2017-07-05 19:00:00,LI,2,6,22,62,62,74,,,,,,2017,7
Montefiore Medical Center (NYMA),NYMA,TX1,2017-07-05 19:00:00,LI,4,9,10,82,82,60,0,0,1,15,15,2017,7
Mount Sinai Medical Center (NYMS),NYMS,TX1,2017-07-05 19:00:00,LI,12,26,45,231,231,225,5,5,7,29,29,2017,7
New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY),NYNY,TX1,2017-07-05 19:00:00,LI,0,2,6,24,24,16,,,,,,2017,7
